checkpoint_dir,checkpoint_epoch,duration_sec,elbo,elbo_runtime_sec,errors,kde_elm,kde_elm_runtime_sec,method,nll,rmse,rmse_nll_runtime_sec,run_id,seed,summary_iterations,target,training_time_sec,w2,w2_edge_10,w2_edge_10_runtime_sec,w2_edge_5,w2_edge_5_runtime_sec,w2_edge_8,w2_edge_8_runtime_sec,w2_runtime_sec,w2_trunc_abs_6,w2_trunc_abs_6_runtime_sec,w2_trunc_abs_8,w2_trunc_abs_8_runtime_sec,wall_clock_sec
results/default_config_grid/SIVI/Bnn_yacht/20260501_181736/checkpoints/epoch_10000,10000,332.32015538588166,,,{},,,SIVI,1.9381227493286133,2.1147546768188477,0.0014890320599079132,seed46_sivi_bnn_yacht,46,10000.0,Bnn_yacht,324.8560791015625,,,,,,,,,,,,,332.32015538588166
results/default_config_grid/SIVI/Langevin_post/20260429_231258/checkpoints/epoch_10000,10000,328.5851577632129,-178.43496704101562,2.4369401149451733,{},57.833168029785156,0.6180263608694077,SIVI,,,,seed46_sivi_langevin_post,46,10000.0,Langevin_post,322.9075012207031,0.034290630370378494,,,,,,,0.040695659816265106,,,,,328.5851577632129
results/default_config_grid/SIVI/multimodal/20260428_144147/checkpoints/epoch_10000,10000,211.82113307714462,-0.0017410388682037592,1.578285165131092,{},,,SIVI,,,,seed46_sivi_multimodal,46,10000.0,multimodal,151.44204711914062,0.039588771760463715,,,,,,,0.03311097249388695,,,,,211.82113307714462
results/default_config_grid/SIVI/student_uc/20260428_144519/checkpoints/epoch_10000,10000,247.261881981045,-2.6750240325927734,1.5072718672454357,{},,,SIVI,,,,seed46_sivi_student_uc,46,10000.0,student_uc,149.6846923828125,0.5692778825759888,0.16436557471752167,0.0486241839826107,0.04026315361261368,0.03420678898692131,0.1035928949713707,0.034140679985284805,0.03252245858311653,,,0.13405434787273407,0.04293278232216835,247.261881981045
results/default_config_grid/SIVI/x_shaped/20260428_144519/checkpoints/epoch_10000,10000,247.27257768809795,-0.0016753444215282798,1.4936033822596073,{},,,SIVI,,,,seed46_sivi_x_shaped,46,10000.0,x_shaped,151.1587371826172,0.05287441983819008,,,,,,,0.0391833521425724,,,,,247.27257768809795
results/default_config_grid/UIVI/8_gaussians/20260428_144519/checkpoints/epoch_10000,10000,746.0064749494195,-0.8008671998977661,1.4966952539980412,{},,,UIVI,,,,seed46_uivi_8_gaussians,46,10000.0,8_gaussians,738.1089477539062,0.415322482585907,,,,,,,0.03239869326353073,0.45596835017204285,0.030808035284280777,,,746.0064749494195
results/default_config_grid/UIVI/banana/20260428_144926/checkpoints/epoch_10000,10000,999.7786989845335,-0.02283298969268799,1.4855882190167904,{},,,UIVI,,,,seed46_uivi_banana,46,10000.0,banana,806.1476440429688,0.3877718448638916,,,,,,,0.03950434923171997,,,,,999.7786989845335
results/default_config_grid/UIVI/Bnn_boston/20260501_181841/checkpoints/epoch_10000,10000,861.3816661834717,,,{},,,UIVI,2.538520336151123,2.825885534286499,0.006447773426771164,seed46_uivi_bnn_boston,46,10000.0,Bnn_boston,776.5314331054688,,,,,,,,,,,,,861.3816661834717
results/default_config_grid/UIVI/Bnn_concrete/20260501_181844/checkpoints/epoch_10000,10000,859.2307955473661,,,{},,,UIVI,3.491720199584961,7.470035552978516,0.0079977847635746,seed46_uivi_bnn_concrete,46,10000.0,Bnn_concrete,785.6121826171875,,,,,,,,,,,,,859.2307955473661
results/default_config_grid/UIVI/Bnn_power/20260501_182217/checkpoints/epoch_10000,10000,760.1156068220735,,,{},,,UIVI,2.8257102966308594,4.004299163818359,0.00837785005569458,seed46_uivi_bnn_power,46,10000.0,Bnn_power,752.7256469726562,,,,,,,,,,,,,760.1156068220735
results/default_config_grid/UIVI/Bnn_protein/20260501_182308/checkpoints/epoch_10000,10000,920.5718624964356,,,{},,,UIVI,3.028707981109619,5.017611980438232,0.014352750033140182,seed46_uivi_bnn_protein,46,10000.0,Bnn_protein,771.9739379882812,,,,,,,,,,,,,920.5718624964356
results/default_config_grid/UIVI/Bnn_winered/20260501_183303/checkpoints/epoch_10000,10000,761.2513294890523,,,{},,,UIVI,0.968986988067627,0.6392643451690674,0.0022460483014583588,seed46_uivi_bnn_winered,46,10000.0,Bnn_winered,753.9828491210938,,,,,,,,,,,,,761.2513294890523
results/default_config_grid/UIVI/Bnn_yacht/20260501_183303/checkpoints/epoch_10000,10000,765.5510141775012,,,{},,,UIVI,2.2936501502990723,3.0636332035064697,0.0014800317585468292,seed46_uivi_bnn_yacht,46,10000.0,Bnn_yacht,758.4402465820312,,,,,,,,,,,,,765.5510141775012
results/default_config_grid/UIVI/Langevin_post/20260429_231833/checkpoints/epoch_10000,10000,717.5842663422227,-185.15182495117188,2.436714082956314,{},22.880578994750977,0.6199116967618465,UIVI,,,,seed46_uivi_langevin_post,46,10000.0,Langevin_post,710.2936401367188,0.04595484957098961,,,,,,,0.042833954095840454,,,,,717.5842663422227
results/default_config_grid/UIVI/multimodal/20260428_151434/checkpoints/epoch_10000,10000,778.7515130899847,-0.028568139299750328,1.569690577685833,{},,,UIVI,,,,seed46_uivi_multimodal,46,10000.0,multimodal,772.0953979492188,0.09919444471597672,,,,,,,0.05729964002966881,,,,,778.7515130899847
results/default_config_grid/UIVI/student_uc/20260428_151846/checkpoints/epoch_10000,10000,764.1814403161407,-2.6777801513671875,1.5091259852051735,{},,,UIVI,,,,seed46_uivi_student_uc,46,10000.0,student_uc,743.5264282226562,0.5659881830215454,0.17202872037887573,0.05571940541267395,0.06265395879745483,0.03431184962391853,0.11328022181987762,0.03981071338057518,0.04342984780669212,,,0.14136017858982086,0.042160727083683014,764.1814403161407
results/default_config_grid/UIVI/x_shaped/20260428_152258/checkpoints/epoch_10000,10000,772.5723357498646,-0.06387125700712204,1.4916352853178978,{},,,UIVI,,,,seed46_uivi_x_shaped,46,10000.0,x_shaped,766.7830810546875,0.2594350278377533,,,,,,,0.032093148678541183,,,,,772.5723357498646
results/default_config_grid/AISIVI/8_gaussians/20260428_154009/checkpoints/epoch_10000,10000,517.92313323915,-0.20041252672672272,1.4922957234084606,{},,,AISIVI,,,,seed46_aisivi_8_gaussians,46,10000.0,8_gaussians,337.2596130371094,0.5172257423400879,,,,,,,0.036475770175457,0.5867879986763,0.03124307468533516,,,517.92313323915
results/default_config_grid/AISIVI/banana/20260428_154424/checkpoints/epoch_10000,10000,524.7899661622941,-0.0022791442461311817,1.4908007606863976,{},,,AISIVI,,,,seed46_aisivi_banana,46,10000.0,banana,334.69580078125,0.08954958617687225,,,,,,,0.05462975054979324,,,,,524.7899661622941
results/default_config_grid/AISIVI/Bnn_boston/20260501_183456/checkpoints/epoch_10000,10000,860.8455142006278,,,{},,,AISIVI,2.5783348083496094,3.0276029109954834,0.004934720695018768,seed46_aisivi_bnn_boston,46,10000.0,Bnn_boston,689.9358520507812,,,,,,,,,,,,,860.8455142006278
results/default_config_grid/AISIVI/Bnn_concrete/20260501_183829/checkpoints/epoch_10000,10000,648.8651362881064,,,{},,,AISIVI,3.5560874938964844,8.431440353393555,0.002547863870859146,seed46_aisivi_bnn_concrete,46,10000.0,Bnn_concrete,604.5013427734375,,,,,,,,,,,,,648.8651362881064
results/default_config_grid/AISIVI/Bnn_power/20260501_184545/checkpoints/epoch_10000,10000,592.436006359756,,,{},,,AISIVI,2.82899808883667,4.023202896118164,0.0034977570176124573,seed46_aisivi_bnn_power,46,10000.0,Bnn_power,571.0804443359375,,,,,,,,,,,,,592.436006359756
results/default_config_grid/AISIVI/Bnn_protein/20260501_184549/checkpoints/epoch_10000,10000,858.3355658277869,,,{},,,AISIVI,3.03592586517334,4.995124816894531,0.013336483389139175,seed46_aisivi_bnn_protein,46,10000.0,Bnn_protein,642.2459716796875,,,,,,,,,,,,,858.3355658277869
results/default_config_grid/AISIVI/Bnn_winered/20260501_184918/checkpoints/epoch_10000,10000,664.3738056197762,,,{},,,AISIVI,0.9426283836364746,0.6253998279571533,0.0016785338521003723,seed46_aisivi_bnn_winered,46,10000.0,Bnn_winered,644.3312377929688,,,,,,,,,,,,,664.3738056197762
results/default_config_grid/AISIVI/Bnn_yacht/20260501_184918/checkpoints/epoch_10000,10000,649.522131845355,,,{},,,AISIVI,2.110098361968994,2.6251699924468994,0.0013648644089698792,seed46_aisivi_bnn_yacht,46,10000.0,Bnn_yacht,609.9912719726562,,,,,,,,,,,,,649.522131845355
results/default_config_grid/AISIVI/Langevin_post/20260429_231914/checkpoints/epoch_10000,10000,713.8235867470503,-199.7197265625,2.4355656318366528,{},74.701904296875,0.61582450568676,AISIVI,,,,seed46_aisivi_langevin_post,46,10000.0,Langevin_post,645.0811157226562,0.01264078076928854,,,,,,,0.04298257827758789,,,,,713.8235867470503
results/default_config_grid/AISIVI/multimodal/20260428_161048/checkpoints/epoch_10000,10000,531.5043334662914,0.0002373284223722294,1.54990004748106,{},,,AISIVI,,,,seed46_aisivi_multimodal,46,10000.0,multimodal,338.5697326660156,0.045935116708278656,,,,,,,0.03315200284123421,,,,,531.5043334662914
results/default_config_grid/AISIVI/student_uc/20260428_161048/checkpoints/epoch_10000,10000,531.5066194161773,-2.6806466579437256,1.5461640171706676,{},,,AISIVI,,,,seed46_aisivi_student_uc,46,10000.0,student_uc,332.6865539550781,0.42600056529045105,0.1992499679327011,0.038459863513708115,0.07380915433168411,0.03828494995832443,0.12116336822509766,0.03882550075650215,0.03277307003736496,,,0.1474473625421524,0.03376827389001846,531.5066194161773
results/default_config_grid/AISIVI/x_shaped/20260428_161133/checkpoints/epoch_10000,10000,486.66916719824076,-0.12396275997161865,1.4953081607818604,{},,,AISIVI,,,,seed46_aisivi_x_shaped,46,10000.0,x_shaped,348.6846923828125,0.3282403349876404,,,,,,,0.03200541064143181,,,,,486.66916719824076
results/default_config_grid/DSIVI/8_gaussians/20260428_161514/checkpoints/epoch_10000,10000,265.08695339784026,-0.7202696204185486,1.4928433261811733,{},,,DSIVI,,,,seed46_dsivi_8_gaussians,46,10000.0,8_gaussians,188.1244659423828,0.4298844337463379,,,,,,,0.032255370169878006,0.4058675467967987,0.03115900605916977,,,265.08695339784026
results/default_config_grid/DSIVI/banana/20260428_161940/checkpoints/epoch_10000,10000,270.73289646208286,-0.0023192833177745342,1.4805026315152645,{},,,DSIVI,,,,seed46_dsivi_banana,46,10000.0,banana,181.29559326171875,0.08096127212047577,,,,,,,0.038567204028367996,,,,,270.73289646208286
results/default_config_grid/DSIVI/Bnn_boston/20260428_161940/checkpoints/epoch_10000,10000,270.7560075633228,,,{},,,DSIVI,2.4576563835144043,2.591184616088867,0.005641549825668335,seed46_dsivi_bnn_boston,46,10000.0,Bnn_boston,109.73587036132812,,,,,,,,,,,,,270.7560075633228
results/default_config_grid/DSIVI/Bnn_concrete/20260428_161940/checkpoints/epoch_10000,10000,270.7733090892434,,,{},,,DSIVI,3.2572579383850098,6.2167277336120605,0.00639878585934639,seed46_dsivi_bnn_concrete,46,10000.0,Bnn_concrete,111.46348571777344,,,,,,,,,,,,,270.7733090892434
results/default_config_grid/DSIVI/Bnn_power/20260428_161940/checkpoints/epoch_10000,10000,270.78967156633735,,,{},,,DSIVI,2.801734447479248,3.969839096069336,0.004427522420883179,seed46_dsivi_bnn_power,46,10000.0,Bnn_power,111.06563568115234,,,,,,,,,,,,,270.78967156633735
results/default_config_grid/DSIVI/Bnn_protein/20260428_162411/checkpoints/epoch_10000,10000,272.54403669014573,,,{},,,DSIVI,2.924649238586426,4.480085372924805,0.01824609935283661,seed46_dsivi_bnn_protein,46,10000.0,Bnn_protein,113.38288879394531,,,,,,,,,,,,,272.54403669014573
results/default_config_grid/DSIVI/Bnn_winered/20260501_185537/checkpoints/epoch_10000,10000,270.33207857608795,,,{},,,DSIVI,0.9375166893005371,0.6174243092536926,0.0022419653832912445,seed46_dsivi_bnn_winered,46,10000.0,Bnn_winered,118.71331024169922,,,,,,,,,,,,,270.33207857608795
results/default_config_grid/DSIVI/Bnn_yacht/20260501_190008/checkpoints/epoch_10000,10000,323.3661970756948,,,{},,,DSIVI,1.624176025390625,1.5122209787368774,0.0016287006437778473,seed46_dsivi_bnn_yacht,46,10000.0,Bnn_yacht,118.98011779785156,,,,,,,,,,,,,323.3661970756948
results/default_config_grid/DSIVI/Langevin_post/20260429_231940/checkpoints/epoch_10000,10000,316.9705016091466,-194.4310760498047,2.43576056137681,{},75.18012237548828,0.6191822774708271,DSIVI,,,,seed46_dsivi_langevin_post,46,10000.0,Langevin_post,298.0828552246094,0.009107551537454128,,,,,,,0.050643451511859894,,,,,316.9705016091466
results/default_config_grid/DSIVI/multimodal/20260428_162844/checkpoints/epoch_10000,10000,276.37032628804445,-9.729890734888613e-05,1.5723158605396748,{},,,DSIVI,,,,seed46_dsivi_multimodal,46,10000.0,multimodal,172.81356811523438,0.034568287432193756,,,,,,,0.05597421154379845,,,,,276.37032628804445
results/default_config_grid/DSIVI/student_uc/20260428_162844/checkpoints/epoch_10000,10000,276.3899286016822,-2.673691749572754,1.5021949261426926,{},,,DSIVI,,,,seed46_dsivi_student_uc,46,10000.0,student_uc,184.39382934570312,1.030005693435669,0.1327197402715683,0.06187086179852486,0.038169510662555695,0.05550248548388481,0.08991298079490662,0.0342007651925087,0.03265444189310074,,,0.08898140490055084,0.03444363921880722,276.3899286016822
results/default_config_grid/DSIVI/x_shaped/20260428_162914/checkpoints/epoch_10000,10000,245.76828402653337,-0.007724353577941656,1.4861126504838467,{},,,DSIVI,,,,seed46_dsivi_x_shaped,46,10000.0,x_shaped,180.0984344482422,0.06811122596263885,,,,,,,0.0335957333445549,,,,,245.76828402653337
results/default_config_grid/KSIVI/8_gaussians/20260428_163320/checkpoints/epoch_50000,50000,302.5785803645849,-1.2708930969238281,1.4870578162372112,{},,,KSIVI,,,,seed46_ksivi_8_gaussians,46,50000.0,8_gaussians,297.0917663574219,1.478268027305603,,,,,,,0.032890427857637405,1.4772670269012451,0.030823964625597,,,302.5785803645849
results/default_config_grid/KSIVI/banana/20260428_163320/checkpoints/epoch_50000,50000,320.9920615404844,-0.048887234181165695,1.4922942630946636,{},,,KSIVI,,,,seed46_ksivi_banana,46,50000.0,banana,313.77838134765625,0.5709933042526245,,,,,,,0.03257215395569801,,,,,320.9920615404844
results/default_config_grid/KSIVI/Bnn_boston/20260428_163320/checkpoints/epoch_100000,100000,1133.5977934636176,,,{},,,KSIVI,2.4874372482299805,2.6218185424804688,0.006749186664819717,seed46_ksivi_bnn_boston,46,100000.0,Bnn_boston,922.8772583007812,,,,,,,,,,,,,1133.5977934636176
results/default_config_grid/KSIVI/Bnn_concrete/20260428_163321/checkpoints/epoch_100000,100000,1133.6306083649397,,,{},,,KSIVI,3.26155424118042,6.329514980316162,0.007394049316644669,seed46_ksivi_bnn_concrete,46,100000.0,Bnn_concrete,958.5770263671875,,,,,,,,,,,,,1133.6306083649397
results/default_config_grid/KSIVI/Bnn_power/20260428_163823/checkpoints/epoch_100000,100000,1116.8758206441998,,,{},,,KSIVI,2.8034629821777344,3.951427459716797,0.008714340627193451,seed46_ksivi_bnn_power,46,100000.0,Bnn_power,966.8281860351562,,,,,,,,,,,,,1116.8758206441998
results/default_config_grid/KSIVI/Bnn_protein/20260428_163841/checkpoints/epoch_100000,100000,1098.4902352876961,,,{},,,KSIVI,3.0222020149230957,4.974872589111328,0.014421336352825165,seed46_ksivi_bnn_protein,46,100000.0,Bnn_protein,974.305419921875,,,,,,,,,,,,,1098.4902352876961
results/default_config_grid/KSIVI/Bnn_winered/20260501_190008/checkpoints/epoch_100000,100000,1072.587628800422,,,{},,,KSIVI,0.9171319007873535,0.605268657207489,0.0031108856201171875,seed46_ksivi_bnn_winered,46,100000.0,Bnn_winered,1064.360595703125,,,,,,,,,,,,,1072.587628800422
results/default_config_grid/KSIVI/Bnn_yacht/20260501_190008/checkpoints/epoch_100000,100000,1066.230310164392,,,{},,,KSIVI,1.5813608169555664,1.280580997467041,0.0015456192195415497,seed46_ksivi_bnn_yacht,46,100000.0,Bnn_yacht,1059.7218017578125,,,,,,,,,,,,,1066.230310164392
results/default_config_grid/KSIVI/Langevin_post/20260429_232117/checkpoints/epoch_50000,50000,513.4398123659194,-184.7649383544922,2.436262432485819,{},69.404541015625,0.616504367440939,KSIVI,,,,seed46_ksivi_langevin_post,46,50000.0,Langevin_post,495.63275146484375,0.022997738793492317,,,,,,,0.06759848818182945,,,,,513.4398123659194
results/default_config_grid/KSIVI/multimodal/20260428_170229/checkpoints/epoch_50000,50000,523.3521943874657,-0.006226524710655212,1.5806297101080418,{},,,KSIVI,,,,seed46_ksivi_multimodal,46,50000.0,multimodal,350.1221923828125,0.029586097225546837,,,,,,,0.032842956483364105,,,,,523.3521943874657
results/default_config_grid/KSIVI/student_uc/20260428_170627/checkpoints/epoch_50000,50000,326.65996205061674,-14.263533592224121,1.509908702224493,{},,,KSIVI,,,,seed46_ksivi_student_uc,46,50000.0,student_uc,319.8873596191406,30.460718154907227,5.318218231201172,0.058255743235349655,2.2054288387298584,0.08930005133152008,4.030008792877197,0.055521827191114426,0.032530393451452255,,,4.016699314117432,0.056852277368307114,326.65996205061674
results/default_config_grid/KSIVI/x_shaped/20260428_171113/checkpoints/epoch_50000,50000,573.2116675376892,-0.49611130356788635,1.4975852780044079,{},,,KSIVI,,,,seed46_ksivi_x_shaped,46,50000.0,x_shaped,383.8846130371094,0.8152154684066772,,,,,,,0.03690985217690468,,,,,573.2116675376892
