chain,epoch,method,progress,reference_internal_l2,reference_seed,repeat,replication_unit,run_id,runtime_sec,seed,target
4,8000,AISIVI,0.8,0.41670700860438026,857732915,4,hmc_chain,seed42_aisivi_8_gaussians,9.23446434997022,42,8_gaussians
5,8000,AISIVI,0.8,0.4659341143210096,857732915,5,hmc_chain,seed42_aisivi_8_gaussians,9.23446434997022,42,8_gaussians
6,8000,AISIVI,0.8,0.4243875120103018,857732915,6,hmc_chain,seed42_aisivi_8_gaussians,9.23446434997022,42,8_gaussians
7,8000,AISIVI,0.8,0.48860390291651484,857732915,7,hmc_chain,seed42_aisivi_8_gaussians,9.23446434997022,42,8_gaussians
8,8000,AISIVI,0.8,0.4421264939992169,857732915,8,hmc_chain,seed42_aisivi_8_gaussians,9.23446434997022,42,8_gaussians
9,8000,AISIVI,0.8,0.40292402350977613,857732915,9,hmc_chain,seed42_aisivi_8_gaussians,9.23446434997022,42,8_gaussians
0,10000,AISIVI,1.0,0.5666201944687321,7051459,0,hmc_chain,seed42_aisivi_8_gaussians,9.765474126115441,42,8_gaussians
1,10000,AISIVI,1.0,0.4135955654892398,7051459,1,hmc_chain,seed42_aisivi_8_gaussians,9.765474126115441,42,8_gaussians
2,10000,AISIVI,1.0,0.37878802076805956,7051459,2,hmc_chain,seed42_aisivi_8_gaussians,9.765474126115441,42,8_gaussians
3,10000,AISIVI,1.0,0.45801091769310487,7051459,3,hmc_chain,seed42_aisivi_8_gaussians,9.765474126115441,42,8_gaussians
4,10000,AISIVI,1.0,0.47734582094855843,7051459,4,hmc_chain,seed42_aisivi_8_gaussians,9.765474126115441,42,8_gaussians
5,10000,AISIVI,1.0,0.5594706772573048,7051459,5,hmc_chain,seed42_aisivi_8_gaussians,9.765474126115441,42,8_gaussians
6,10000,AISIVI,1.0,0.45912923941071393,7051459,6,hmc_chain,seed42_aisivi_8_gaussians,9.765474126115441,42,8_gaussians
7,10000,AISIVI,1.0,0.3412176369333446,7051459,7,hmc_chain,seed42_aisivi_8_gaussians,9.765474126115441,42,8_gaussians
8,10000,AISIVI,1.0,0.4222579902122028,7051459,8,hmc_chain,seed42_aisivi_8_gaussians,9.765474126115441,42,8_gaussians
9,10000,AISIVI,1.0,0.5180687885821145,7051459,9,hmc_chain,seed42_aisivi_8_gaussians,9.765474126115441,42,8_gaussians
0,2000,AISIVI,0.2,0.1416987903412556,56635061,0,hmc_chain,seed43_aisivi_8_gaussians,9.873567135445773,43,8_gaussians
1,2000,AISIVI,0.2,0.12967399358122597,56635061,1,hmc_chain,seed43_aisivi_8_gaussians,9.873567135445773,43,8_gaussians
2,2000,AISIVI,0.2,0.1267943499747691,56635061,2,hmc_chain,seed43_aisivi_8_gaussians,9.873567135445773,43,8_gaussians
3,2000,AISIVI,0.2,0.1345457301921757,56635061,3,hmc_chain,seed43_aisivi_8_gaussians,9.873567135445773,43,8_gaussians
4,2000,AISIVI,0.2,0.12496124639283454,56635061,4,hmc_chain,seed43_aisivi_8_gaussians,9.873567135445773,43,8_gaussians
5,2000,AISIVI,0.2,0.10895153474151689,56635061,5,hmc_chain,seed43_aisivi_8_gaussians,9.873567135445773,43,8_gaussians
6,2000,AISIVI,0.2,0.12067438404424995,56635061,6,hmc_chain,seed43_aisivi_8_gaussians,9.873567135445773,43,8_gaussians
7,2000,AISIVI,0.2,0.14669348949136313,56635061,7,hmc_chain,seed43_aisivi_8_gaussians,9.873567135445773,43,8_gaussians
8,2000,AISIVI,0.2,0.1290385605692686,56635061,8,hmc_chain,seed43_aisivi_8_gaussians,9.873567135445773,43,8_gaussians
9,2000,AISIVI,0.2,0.12483763012650358,56635061,9,hmc_chain,seed43_aisivi_8_gaussians,9.873567135445773,43,8_gaussians
0,4000,AISIVI,0.4,0.4477592824823078,220993474,0,hmc_chain,seed43_aisivi_8_gaussians,9.983648294210434,43,8_gaussians
1,4000,AISIVI,0.4,0.42409689405814593,220993474,1,hmc_chain,seed43_aisivi_8_gaussians,9.983648294210434,43,8_gaussians
2,4000,AISIVI,0.4,0.3828335027879962,220993474,2,hmc_chain,seed43_aisivi_8_gaussians,9.983648294210434,43,8_gaussians
3,4000,AISIVI,0.4,0.45332180184909077,220993474,3,hmc_chain,seed43_aisivi_8_gaussians,9.983648294210434,43,8_gaussians
4,4000,AISIVI,0.4,0.45305740337929556,220993474,4,hmc_chain,seed43_aisivi_8_gaussians,9.983648294210434,43,8_gaussians
5,4000,AISIVI,0.4,0.40310095389213885,220993474,5,hmc_chain,seed43_aisivi_8_gaussians,9.983648294210434,43,8_gaussians
6,4000,AISIVI,0.4,0.442055391456607,220993474,6,hmc_chain,seed43_aisivi_8_gaussians,9.983648294210434,43,8_gaussians
7,4000,AISIVI,0.4,0.41638179836038614,220993474,7,hmc_chain,seed43_aisivi_8_gaussians,9.983648294210434,43,8_gaussians
8,4000,AISIVI,0.4,0.4921730276600931,220993474,8,hmc_chain,seed43_aisivi_8_gaussians,9.983648294210434,43,8_gaussians
9,4000,AISIVI,0.4,0.7431496210507592,220993474,9,hmc_chain,seed43_aisivi_8_gaussians,9.983648294210434,43,8_gaussians
0,6000,AISIVI,0.6,0.5088416655043206,607539459,0,hmc_chain,seed43_aisivi_8_gaussians,10.112101953849196,43,8_gaussians
1,6000,AISIVI,0.6,0.5390146756406154,607539459,1,hmc_chain,seed43_aisivi_8_gaussians,10.112101953849196,43,8_gaussians
2,6000,AISIVI,0.6,0.7247838956924755,607539459,2,hmc_chain,seed43_aisivi_8_gaussians,10.112101953849196,43,8_gaussians
3,6000,AISIVI,0.6,0.6427028108371916,607539459,3,hmc_chain,seed43_aisivi_8_gaussians,10.112101953849196,43,8_gaussians
4,6000,AISIVI,0.6,0.6095453398926991,607539459,4,hmc_chain,seed43_aisivi_8_gaussians,10.112101953849196,43,8_gaussians
5,6000,AISIVI,0.6,0.6728726526830369,607539459,5,hmc_chain,seed43_aisivi_8_gaussians,10.112101953849196,43,8_gaussians
6,6000,AISIVI,0.6,0.6490969956763729,607539459,6,hmc_chain,seed43_aisivi_8_gaussians,10.112101953849196,43,8_gaussians
7,6000,AISIVI,0.6,0.5522947789035406,607539459,7,hmc_chain,seed43_aisivi_8_gaussians,10.112101953849196,43,8_gaussians
8,6000,AISIVI,0.6,0.593935631629865,607539459,8,hmc_chain,seed43_aisivi_8_gaussians,10.112101953849196,43,8_gaussians
9,6000,AISIVI,0.6,0.5612646804698513,607539459,9,hmc_chain,seed43_aisivi_8_gaussians,10.112101953849196,43,8_gaussians
0,8000,AISIVI,0.8,0.7020280864918238,62112212,0,hmc_chain,seed43_aisivi_8_gaussians,9.989761105552315,43,8_gaussians
1,8000,AISIVI,0.8,0.6477426145995709,62112212,1,hmc_chain,seed43_aisivi_8_gaussians,9.989761105552315,43,8_gaussians
2,8000,AISIVI,0.8,0.6174677522483847,62112212,2,hmc_chain,seed43_aisivi_8_gaussians,9.989761105552315,43,8_gaussians
3,8000,AISIVI,0.8,0.5892088766519799,62112212,3,hmc_chain,seed43_aisivi_8_gaussians,9.989761105552315,43,8_gaussians
4,8000,AISIVI,0.8,0.6166620201974008,62112212,4,hmc_chain,seed43_aisivi_8_gaussians,9.989761105552315,43,8_gaussians
5,8000,AISIVI,0.8,0.6445058759194737,62112212,5,hmc_chain,seed43_aisivi_8_gaussians,9.989761105552315,43,8_gaussians
6,8000,AISIVI,0.8,0.6020453786219581,62112212,6,hmc_chain,seed43_aisivi_8_gaussians,9.989761105552315,43,8_gaussians
7,8000,AISIVI,0.8,0.6407761504766656,62112212,7,hmc_chain,seed43_aisivi_8_gaussians,9.989761105552315,43,8_gaussians
8,8000,AISIVI,0.8,0.7473650420952067,62112212,8,hmc_chain,seed43_aisivi_8_gaussians,9.989761105552315,43,8_gaussians
9,8000,AISIVI,0.8,0.5054485703582587,62112212,9,hmc_chain,seed43_aisivi_8_gaussians,9.989761105552315,43,8_gaussians
0,10000,AISIVI,1.0,0.27257564549458346,2138642171,0,hmc_chain,seed43_aisivi_8_gaussians,9.189093624055385,43,8_gaussians
1,10000,AISIVI,1.0,0.2892116838225383,2138642171,1,hmc_chain,seed43_aisivi_8_gaussians,9.189093624055385,43,8_gaussians
2,10000,AISIVI,1.0,0.2558740056757192,2138642171,2,hmc_chain,seed43_aisivi_8_gaussians,9.189093624055385,43,8_gaussians
3,10000,AISIVI,1.0,0.26993240900572096,2138642171,3,hmc_chain,seed43_aisivi_8_gaussians,9.189093624055385,43,8_gaussians
4,10000,AISIVI,1.0,0.30126066792523487,2138642171,4,hmc_chain,seed43_aisivi_8_gaussians,9.189093624055385,43,8_gaussians
5,10000,AISIVI,1.0,0.23805084300430734,2138642171,5,hmc_chain,seed43_aisivi_8_gaussians,9.189093624055385,43,8_gaussians
6,10000,AISIVI,1.0,0.2405336081976111,2138642171,6,hmc_chain,seed43_aisivi_8_gaussians,9.189093624055385,43,8_gaussians
7,10000,AISIVI,1.0,0.2148985599883224,2138642171,7,hmc_chain,seed43_aisivi_8_gaussians,9.189093624055385,43,8_gaussians
8,10000,AISIVI,1.0,0.24104428894155003,2138642171,8,hmc_chain,seed43_aisivi_8_gaussians,9.189093624055385,43,8_gaussians
9,10000,AISIVI,1.0,0.27641103917245124,2138642171,9,hmc_chain,seed43_aisivi_8_gaussians,9.189093624055385,43,8_gaussians
0,2000,AISIVI,0.2,5.571846862714304,739752549,0,hmc_chain,seed44_aisivi_8_gaussians,10.173037137836218,44,8_gaussians
1,2000,AISIVI,0.2,3.1680476683916305,739752549,1,hmc_chain,seed44_aisivi_8_gaussians,10.173037137836218,44,8_gaussians
2,2000,AISIVI,0.2,4.573436179121935,739752549,2,hmc_chain,seed44_aisivi_8_gaussians,10.173037137836218,44,8_gaussians
3,2000,AISIVI,0.2,4.775964612650769,739752549,3,hmc_chain,seed44_aisivi_8_gaussians,10.173037137836218,44,8_gaussians
4,2000,AISIVI,0.2,3.420452751122834,739752549,4,hmc_chain,seed44_aisivi_8_gaussians,10.173037137836218,44,8_gaussians
5,2000,AISIVI,0.2,4.1333220551013365,739752549,5,hmc_chain,seed44_aisivi_8_gaussians,10.173037137836218,44,8_gaussians
6,2000,AISIVI,0.2,3.9916855428068647,739752549,6,hmc_chain,seed44_aisivi_8_gaussians,10.173037137836218,44,8_gaussians
7,2000,AISIVI,0.2,2.677845672684274,739752549,7,hmc_chain,seed44_aisivi_8_gaussians,10.173037137836218,44,8_gaussians
8,2000,AISIVI,0.2,2.9159349743564533,739752549,8,hmc_chain,seed44_aisivi_8_gaussians,10.173037137836218,44,8_gaussians
9,2000,AISIVI,0.2,4.689010482755856,739752549,9,hmc_chain,seed44_aisivi_8_gaussians,10.173037137836218,44,8_gaussians
0,4000,AISIVI,0.4,6.308087732464479,1058516495,0,hmc_chain,seed44_aisivi_8_gaussians,10.062513100728392,44,8_gaussians
1,4000,AISIVI,0.4,5.692301354970953,1058516495,1,hmc_chain,seed44_aisivi_8_gaussians,10.062513100728392,44,8_gaussians
2,4000,AISIVI,0.4,6.174538190886468,1058516495,2,hmc_chain,seed44_aisivi_8_gaussians,10.062513100728392,44,8_gaussians
3,4000,AISIVI,0.4,5.248499367877571,1058516495,3,hmc_chain,seed44_aisivi_8_gaussians,10.062513100728392,44,8_gaussians
4,4000,AISIVI,0.4,5.660044988446522,1058516495,4,hmc_chain,seed44_aisivi_8_gaussians,10.062513100728392,44,8_gaussians
5,4000,AISIVI,0.4,5.42335582258832,1058516495,5,hmc_chain,seed44_aisivi_8_gaussians,10.062513100728392,44,8_gaussians
6,4000,AISIVI,0.4,4.58767644624232,1058516495,6,hmc_chain,seed44_aisivi_8_gaussians,10.062513100728392,44,8_gaussians
7,4000,AISIVI,0.4,4.884402341586488,1058516495,7,hmc_chain,seed44_aisivi_8_gaussians,10.062513100728392,44,8_gaussians
8,4000,AISIVI,0.4,6.781042502833669,1058516495,8,hmc_chain,seed44_aisivi_8_gaussians,10.062513100728392,44,8_gaussians
9,4000,AISIVI,0.4,6.562369708926659,1058516495,9,hmc_chain,seed44_aisivi_8_gaussians,10.062513100728392,44,8_gaussians
0,6000,AISIVI,0.6,7.731723250856531,1755701854,0,hmc_chain,seed44_aisivi_8_gaussians,10.394794400408864,44,8_gaussians
1,6000,AISIVI,0.6,8.986353939232906,1755701854,1,hmc_chain,seed44_aisivi_8_gaussians,10.394794400408864,44,8_gaussians
2,6000,AISIVI,0.6,9.131073736050812,1755701854,2,hmc_chain,seed44_aisivi_8_gaussians,10.394794400408864,44,8_gaussians
3,6000,AISIVI,0.6,9.188939150499444,1755701854,3,hmc_chain,seed44_aisivi_8_gaussians,10.394794400408864,44,8_gaussians
4,6000,AISIVI,0.6,6.630774581829376,1755701854,4,hmc_chain,seed44_aisivi_8_gaussians,10.394794400408864,44,8_gaussians
5,6000,AISIVI,0.6,8.267651058127015,1755701854,5,hmc_chain,seed44_aisivi_8_gaussians,10.394794400408864,44,8_gaussians
6,6000,AISIVI,0.6,6.245272662382052,1755701854,6,hmc_chain,seed44_aisivi_8_gaussians,10.394794400408864,44,8_gaussians
7,6000,AISIVI,0.6,8.740811960785209,1755701854,7,hmc_chain,seed44_aisivi_8_gaussians,10.394794400408864,44,8_gaussians
8,6000,AISIVI,0.6,9.628740059023341,1755701854,8,hmc_chain,seed44_aisivi_8_gaussians,10.394794400408864,44,8_gaussians
9,6000,AISIVI,0.6,7.47581938434244,1755701854,9,hmc_chain,seed44_aisivi_8_gaussians,10.394794400408864,44,8_gaussians
0,8000,AISIVI,0.8,10.438889256766403,314281778,0,hmc_chain,seed44_aisivi_8_gaussians,9.069177607260645,44,8_gaussians
1,8000,AISIVI,0.8,9.060406967820702,314281778,1,hmc_chain,seed44_aisivi_8_gaussians,9.069177607260645,44,8_gaussians
2,8000,AISIVI,0.8,8.213655649186856,314281778,2,hmc_chain,seed44_aisivi_8_gaussians,9.069177607260645,44,8_gaussians
3,8000,AISIVI,0.8,8.849862532700696,314281778,3,hmc_chain,seed44_aisivi_8_gaussians,9.069177607260645,44,8_gaussians
4,8000,AISIVI,0.8,8.289165214919551,314281778,4,hmc_chain,seed44_aisivi_8_gaussians,9.069177607260645,44,8_gaussians
5,8000,AISIVI,0.8,9.28715387974072,314281778,5,hmc_chain,seed44_aisivi_8_gaussians,9.069177607260645,44,8_gaussians
6,8000,AISIVI,0.8,8.969369369172819,314281778,6,hmc_chain,seed44_aisivi_8_gaussians,9.069177607260645,44,8_gaussians
7,8000,AISIVI,0.8,8.409515291943336,314281778,7,hmc_chain,seed44_aisivi_8_gaussians,9.069177607260645,44,8_gaussians
8,8000,AISIVI,0.8,8.601598616811819,314281778,8,hmc_chain,seed44_aisivi_8_gaussians,9.069177607260645,44,8_gaussians
9,8000,AISIVI,0.8,7.525274021361517,314281778,9,hmc_chain,seed44_aisivi_8_gaussians,9.069177607260645,44,8_gaussians
0,10000,AISIVI,1.0,12.255175336378457,1653230934,0,hmc_chain,seed44_aisivi_8_gaussians,9.328461892716586,44,8_gaussians
1,10000,AISIVI,1.0,10.608690433317461,1653230934,1,hmc_chain,seed44_aisivi_8_gaussians,9.328461892716586,44,8_gaussians
2,10000,AISIVI,1.0,10.89973138974778,1653230934,2,hmc_chain,seed44_aisivi_8_gaussians,9.328461892716586,44,8_gaussians
3,10000,AISIVI,1.0,10.235810163889631,1653230934,3,hmc_chain,seed44_aisivi_8_gaussians,9.328461892716586,44,8_gaussians
4,10000,AISIVI,1.0,11.971264856763124,1653230934,4,hmc_chain,seed44_aisivi_8_gaussians,9.328461892716586,44,8_gaussians
5,10000,AISIVI,1.0,12.031212800469905,1653230934,5,hmc_chain,seed44_aisivi_8_gaussians,9.328461892716586,44,8_gaussians
6,10000,AISIVI,1.0,8.69035281991928,1653230934,6,hmc_chain,seed44_aisivi_8_gaussians,9.328461892716586,44,8_gaussians
7,10000,AISIVI,1.0,11.12739335470424,1653230934,7,hmc_chain,seed44_aisivi_8_gaussians,9.328461892716586,44,8_gaussians
8,10000,AISIVI,1.0,11.737634941914408,1653230934,8,hmc_chain,seed44_aisivi_8_gaussians,9.328461892716586,44,8_gaussians
9,10000,AISIVI,1.0,10.133405936905628,1653230934,9,hmc_chain,seed44_aisivi_8_gaussians,9.328461892716586,44,8_gaussians
0,2000,AISIVI,0.2,0.1504969930808296,185184326,0,hmc_chain,seed45_aisivi_8_gaussians,9.637544183246792,45,8_gaussians
1,2000,AISIVI,0.2,0.19227921363863515,185184326,1,hmc_chain,seed45_aisivi_8_gaussians,9.637544183246792,45,8_gaussians
2,2000,AISIVI,0.2,0.1530465172376462,185184326,2,hmc_chain,seed45_aisivi_8_gaussians,9.637544183246792,45,8_gaussians
3,2000,AISIVI,0.2,0.18026761849294465,185184326,3,hmc_chain,seed45_aisivi_8_gaussians,9.637544183246792,45,8_gaussians
4,2000,AISIVI,0.2,0.1394901789349255,185184326,4,hmc_chain,seed45_aisivi_8_gaussians,9.637544183246792,45,8_gaussians
5,2000,AISIVI,0.2,0.1465390179497156,185184326,5,hmc_chain,seed45_aisivi_8_gaussians,9.637544183246792,45,8_gaussians
6,2000,AISIVI,0.2,0.15538790902560223,185184326,6,hmc_chain,seed45_aisivi_8_gaussians,9.637544183246792,45,8_gaussians
7,2000,AISIVI,0.2,0.15315436215709063,185184326,7,hmc_chain,seed45_aisivi_8_gaussians,9.637544183246792,45,8_gaussians
8,2000,AISIVI,0.2,0.14485648812991778,185184326,8,hmc_chain,seed45_aisivi_8_gaussians,9.637544183246792,45,8_gaussians
9,2000,AISIVI,0.2,0.15997885511722065,185184326,9,hmc_chain,seed45_aisivi_8_gaussians,9.637544183246792,45,8_gaussians
0,4000,AISIVI,0.4,0.4052501594951724,657399705,0,hmc_chain,seed45_aisivi_8_gaussians,9.135452179983258,45,8_gaussians
1,4000,AISIVI,0.4,0.43433307827526946,657399705,1,hmc_chain,seed45_aisivi_8_gaussians,9.135452179983258,45,8_gaussians
2,4000,AISIVI,0.4,0.44703051897920576,657399705,2,hmc_chain,seed45_aisivi_8_gaussians,9.135452179983258,45,8_gaussians
3,4000,AISIVI,0.4,0.3782842295831978,657399705,3,hmc_chain,seed45_aisivi_8_gaussians,9.135452179983258,45,8_gaussians
4,4000,AISIVI,0.4,0.4910503010932974,657399705,4,hmc_chain,seed45_aisivi_8_gaussians,9.135452179983258,45,8_gaussians
5,4000,AISIVI,0.4,0.4168501787232271,657399705,5,hmc_chain,seed45_aisivi_8_gaussians,9.135452179983258,45,8_gaussians
6,4000,AISIVI,0.4,0.467772997886557,657399705,6,hmc_chain,seed45_aisivi_8_gaussians,9.135452179983258,45,8_gaussians
7,4000,AISIVI,0.4,0.43865586711220705,657399705,7,hmc_chain,seed45_aisivi_8_gaussians,9.135452179983258,45,8_gaussians
8,4000,AISIVI,0.4,0.3772211824225471,657399705,8,hmc_chain,seed45_aisivi_8_gaussians,9.135452179983258,45,8_gaussians
9,4000,AISIVI,0.4,0.4264315732932926,657399705,9,hmc_chain,seed45_aisivi_8_gaussians,9.135452179983258,45,8_gaussians
0,6000,AISIVI,0.6,0.5661462435466951,874776757,0,hmc_chain,seed45_aisivi_8_gaussians,9.34339604433626,45,8_gaussians
1,6000,AISIVI,0.6,0.4425005702136209,874776757,1,hmc_chain,seed45_aisivi_8_gaussians,9.34339604433626,45,8_gaussians
2,6000,AISIVI,0.6,0.5788401942304446,874776757,2,hmc_chain,seed45_aisivi_8_gaussians,9.34339604433626,45,8_gaussians
3,6000,AISIVI,0.6,0.6438726114267059,874776757,3,hmc_chain,seed45_aisivi_8_gaussians,9.34339604433626,45,8_gaussians
4,6000,AISIVI,0.6,0.5338821890238494,874776757,4,hmc_chain,seed45_aisivi_8_gaussians,9.34339604433626,45,8_gaussians
5,6000,AISIVI,0.6,0.6028091781300038,874776757,5,hmc_chain,seed45_aisivi_8_gaussians,9.34339604433626,45,8_gaussians
6,6000,AISIVI,0.6,0.5015754789923236,874776757,6,hmc_chain,seed45_aisivi_8_gaussians,9.34339604433626,45,8_gaussians
7,6000,AISIVI,0.6,0.486550326992754,874776757,7,hmc_chain,seed45_aisivi_8_gaussians,9.34339604433626,45,8_gaussians
8,6000,AISIVI,0.6,0.5430046131164931,874776757,8,hmc_chain,seed45_aisivi_8_gaussians,9.34339604433626,45,8_gaussians
9,6000,AISIVI,0.6,0.5768622246956182,874776757,9,hmc_chain,seed45_aisivi_8_gaussians,9.34339604433626,45,8_gaussians
0,8000,AISIVI,0.8,0.7455399499791826,835316660,0,hmc_chain,seed45_aisivi_8_gaussians,9.533565189130604,45,8_gaussians
1,8000,AISIVI,0.8,0.6611038860802312,835316660,1,hmc_chain,seed45_aisivi_8_gaussians,9.533565189130604,45,8_gaussians
2,8000,AISIVI,0.8,0.6599103910854436,835316660,2,hmc_chain,seed45_aisivi_8_gaussians,9.533565189130604,45,8_gaussians
3,8000,AISIVI,0.8,0.6640111438507915,835316660,3,hmc_chain,seed45_aisivi_8_gaussians,9.533565189130604,45,8_gaussians
4,8000,AISIVI,0.8,0.7264661213829973,835316660,4,hmc_chain,seed45_aisivi_8_gaussians,9.533565189130604,45,8_gaussians
5,8000,AISIVI,0.8,0.6103065009362257,835316660,5,hmc_chain,seed45_aisivi_8_gaussians,9.533565189130604,45,8_gaussians
6,8000,AISIVI,0.8,0.7171146931738113,835316660,6,hmc_chain,seed45_aisivi_8_gaussians,9.533565189130604,45,8_gaussians
7,8000,AISIVI,0.8,0.6044945013545735,835316660,7,hmc_chain,seed45_aisivi_8_gaussians,9.533565189130604,45,8_gaussians
8,8000,AISIVI,0.8,0.66877393842444,835316660,8,hmc_chain,seed45_aisivi_8_gaussians,9.533565189130604,45,8_gaussians
9,8000,AISIVI,0.8,0.6871294124076296,835316660,9,hmc_chain,seed45_aisivi_8_gaussians,9.533565189130604,45,8_gaussians
0,10000,AISIVI,1.0,0.624756264995034,1354220871,0,hmc_chain,seed45_aisivi_8_gaussians,9.883176287822426,45,8_gaussians
1,10000,AISIVI,1.0,0.6944263130615869,1354220871,1,hmc_chain,seed45_aisivi_8_gaussians,9.883176287822426,45,8_gaussians
2,10000,AISIVI,1.0,0.6637387869440827,1354220871,2,hmc_chain,seed45_aisivi_8_gaussians,9.883176287822426,45,8_gaussians
3,10000,AISIVI,1.0,0.6704049960995266,1354220871,3,hmc_chain,seed45_aisivi_8_gaussians,9.883176287822426,45,8_gaussians
4,10000,AISIVI,1.0,0.7119476267879429,1354220871,4,hmc_chain,seed45_aisivi_8_gaussians,9.883176287822426,45,8_gaussians
5,10000,AISIVI,1.0,0.5830184415681969,1354220871,5,hmc_chain,seed45_aisivi_8_gaussians,9.883176287822426,45,8_gaussians
6,10000,AISIVI,1.0,0.6802466752726867,1354220871,6,hmc_chain,seed45_aisivi_8_gaussians,9.883176287822426,45,8_gaussians
7,10000,AISIVI,1.0,0.725679302554836,1354220871,7,hmc_chain,seed45_aisivi_8_gaussians,9.883176287822426,45,8_gaussians
8,10000,AISIVI,1.0,0.7010051874520651,1354220871,8,hmc_chain,seed45_aisivi_8_gaussians,9.883176287822426,45,8_gaussians
9,10000,AISIVI,1.0,0.7324577715856185,1354220871,9,hmc_chain,seed45_aisivi_8_gaussians,9.883176287822426,45,8_gaussians
0,2000,AISIVI,0.2,0.18691664434475638,974062351,0,hmc_chain,seed46_aisivi_8_gaussians,9.33342857491225,46,8_gaussians
1,2000,AISIVI,0.2,0.17001207856890266,974062351,1,hmc_chain,seed46_aisivi_8_gaussians,9.33342857491225,46,8_gaussians
2,2000,AISIVI,0.2,0.1745108219291779,974062351,2,hmc_chain,seed46_aisivi_8_gaussians,9.33342857491225,46,8_gaussians
3,2000,AISIVI,0.2,0.15046043749129717,974062351,3,hmc_chain,seed46_aisivi_8_gaussians,9.33342857491225,46,8_gaussians
4,2000,AISIVI,0.2,0.1503334982428931,974062351,4,hmc_chain,seed46_aisivi_8_gaussians,9.33342857491225,46,8_gaussians
5,2000,AISIVI,0.2,0.1381985978337714,974062351,5,hmc_chain,seed46_aisivi_8_gaussians,9.33342857491225,46,8_gaussians
6,2000,AISIVI,0.2,0.13589600158460852,974062351,6,hmc_chain,seed46_aisivi_8_gaussians,9.33342857491225,46,8_gaussians
7,2000,AISIVI,0.2,0.1798722659444632,974062351,7,hmc_chain,seed46_aisivi_8_gaussians,9.33342857491225,46,8_gaussians
8,2000,AISIVI,0.2,0.22890455972403223,974062351,8,hmc_chain,seed46_aisivi_8_gaussians,9.33342857491225,46,8_gaussians
9,2000,AISIVI,0.2,0.15560716903755747,974062351,9,hmc_chain,seed46_aisivi_8_gaussians,9.33342857491225,46,8_gaussians
0,4000,AISIVI,0.4,0.336922891117869,1997549764,0,hmc_chain,seed46_aisivi_8_gaussians,10.481351499073208,46,8_gaussians
1,4000,AISIVI,0.4,0.33274027285983454,1997549764,1,hmc_chain,seed46_aisivi_8_gaussians,10.481351499073208,46,8_gaussians
2,4000,AISIVI,0.4,0.35240871881064495,1997549764,2,hmc_chain,seed46_aisivi_8_gaussians,10.481351499073208,46,8_gaussians
3,4000,AISIVI,0.4,0.5517636371667451,1997549764,3,hmc_chain,seed46_aisivi_8_gaussians,10.481351499073208,46,8_gaussians
4,4000,AISIVI,0.4,0.352413961968027,1997549764,4,hmc_chain,seed46_aisivi_8_gaussians,10.481351499073208,46,8_gaussians
5,4000,AISIVI,0.4,0.41801385080616715,1997549764,5,hmc_chain,seed46_aisivi_8_gaussians,10.481351499073208,46,8_gaussians
6,4000,AISIVI,0.4,0.44587722866434387,1997549764,6,hmc_chain,seed46_aisivi_8_gaussians,10.481351499073208,46,8_gaussians
7,4000,AISIVI,0.4,0.40193725051039697,1997549764,7,hmc_chain,seed46_aisivi_8_gaussians,10.481351499073208,46,8_gaussians
8,4000,AISIVI,0.4,0.25625537951105404,1997549764,8,hmc_chain,seed46_aisivi_8_gaussians,10.481351499073208,46,8_gaussians
9,4000,AISIVI,0.4,0.334115841980127,1997549764,9,hmc_chain,seed46_aisivi_8_gaussians,10.481351499073208,46,8_gaussians
0,6000,AISIVI,0.6,0.7167101830672213,2031819589,0,hmc_chain,seed46_aisivi_8_gaussians,11.203383374586702,46,8_gaussians
1,6000,AISIVI,0.6,0.5928104685036428,2031819589,1,hmc_chain,seed46_aisivi_8_gaussians,11.203383374586702,46,8_gaussians
2,6000,AISIVI,0.6,0.6717086919653651,2031819589,2,hmc_chain,seed46_aisivi_8_gaussians,11.203383374586702,46,8_gaussians
3,6000,AISIVI,0.6,0.7436116431444656,2031819589,3,hmc_chain,seed46_aisivi_8_gaussians,11.203383374586702,46,8_gaussians
4,6000,AISIVI,0.6,0.6701267525420092,2031819589,4,hmc_chain,seed46_aisivi_8_gaussians,11.203383374586702,46,8_gaussians
5,6000,AISIVI,0.6,0.7100965422283165,2031819589,5,hmc_chain,seed46_aisivi_8_gaussians,11.203383374586702,46,8_gaussians
6,6000,AISIVI,0.6,0.6375047037600077,2031819589,6,hmc_chain,seed46_aisivi_8_gaussians,11.203383374586702,46,8_gaussians
7,6000,AISIVI,0.6,0.6189939871081181,2031819589,7,hmc_chain,seed46_aisivi_8_gaussians,11.203383374586702,46,8_gaussians
8,6000,AISIVI,0.6,0.7517481477933851,2031819589,8,hmc_chain,seed46_aisivi_8_gaussians,11.203383374586702,46,8_gaussians
9,6000,AISIVI,0.6,0.9213969297193303,2031819589,9,hmc_chain,seed46_aisivi_8_gaussians,11.203383374586702,46,8_gaussians
0,8000,AISIVI,0.8,0.5244292017506414,1435210120,0,hmc_chain,seed46_aisivi_8_gaussians,11.179047624208033,46,8_gaussians
1,8000,AISIVI,0.8,0.5244271211372002,1435210120,1,hmc_chain,seed46_aisivi_8_gaussians,11.179047624208033,46,8_gaussians
2,8000,AISIVI,0.8,0.6596533192300174,1435210120,2,hmc_chain,seed46_aisivi_8_gaussians,11.179047624208033,46,8_gaussians
