sampler,chain,draw,epsilon_0,epsilon_1
HMC,14,1872,-0.78167957,-1.19418752
HMC,14,1889,-0.42922062,0.34943771
HMC,14,1905,0.03807512,0.15748511
HMC,14,1922,-0.18348408,0.41022775
HMC,14,1939,0.02447326,0.08540874
HMC,14,1956,0.01294893,0.25819582
HMC,14,1972,0.26412338,0.18182619
HMC,14,1989,-0.44505820,0.19641843
HMC,14,2006,0.53534156,0.96930933
HMC,14,2023,0.55662543,0.73219961
HMC,14,2039,0.64620024,1.26587868
HMC,14,2056,0.64534140,1.05504739
HMC,14,2073,-0.10328111,0.26646960
HMC,14,2089,0.42698112,0.83724296
HMC,14,2106,0.61933386,0.80412686
HMC,14,2123,-0.41427156,-0.15150127
HMC,14,2140,-0.38208938,0.32003734
HMC,14,2156,0.19537176,0.19557302
HMC,14,2173,-0.17154716,0.43957588
HMC,14,2190,-0.17208946,0.39073184
HMC,14,2206,0.03491823,0.03198113
HMC,14,2223,-0.59372485,-0.85789078
HMC,14,2240,-0.62760437,-0.83696651
HMC,14,2257,-0.61049819,-0.79221922
HMC,14,2273,-0.44799134,-0.13957408
HMC,14,2290,-0.46049467,0.34718704
HMC,14,2307,-0.47924247,-0.43115541
HMC,14,2323,-0.48952577,-0.48287952
HMC,14,2340,-0.74108416,-1.19214141
HMC,14,2357,-0.69699538,-1.03175306
HMC,14,2374,0.22720137,0.36160168
HMC,14,2390,0.70758748,1.23326957
HMC,14,2407,0.85722297,1.27560031
HMC,14,2424,-0.09289197,0.43589449
HMC,14,2440,-0.23499326,0.31422770
HMC,14,2457,-0.40644988,0.37208158
HMC,14,2474,0.27287102,0.19570571
HMC,14,2491,0.42834112,0.45705622
HMC,14,2507,-0.32254177,0.35206828
HMC,14,2524,-0.57446468,0.50811595
HMC,14,2541,-0.46123597,0.38410372
HMC,14,2558,-0.40069711,-0.41834977
HMC,14,2574,-0.57310390,0.45398504
HMC,14,2591,0.03434690,0.52842796
HMC,14,2608,0.38284719,0.12054796
HMC,14,2624,0.48319557,0.43868902
HMC,14,2641,0.93770206,1.52158320
HMC,14,2658,0.38972315,0.64842063
HMC,14,2675,0.56281435,0.84895498
HMC,14,2691,0.86997843,1.46530855
HMC,14,2708,0.56934220,1.03014100
HMC,14,2725,0.60911071,1.01627958
HMC,14,2741,0.78622586,1.33514881
HMC,14,2758,1.40276337,2.15176225
HMC,14,2775,1.31148958,1.87680912
HMC,14,2792,0.78341985,1.30815423
HMC,14,2808,0.80895561,1.35015845
HMC,14,2825,0.69225615,1.25695300
HMC,14,2842,-0.39327022,-0.38701537
HMC,14,2858,-0.22176683,0.36451700
HMC,14,2875,-0.64391375,0.23772618
HMC,14,2892,0.83947861,1.24772024
HMC,14,2909,0.72590911,1.35780942
HMC,14,2925,0.44923589,0.84779137
HMC,14,2942,0.50978732,0.95483583
HMC,14,2959,0.32875997,0.59526038
HMC,14,2975,-0.27876741,0.32217422
HMC,14,2992,-0.35418007,0.38879222
HMC,14,3009,0.31864250,0.22401032
HMC,14,3026,0.24415325,0.32937577
HMC,14,3042,0.06238782,0.40780172
HMC,14,3059,0.18012984,0.17689306
HMC,14,3076,0.10432093,0.39202634
HMC,14,3093,0.05068168,0.29879218
HMC,14,3109,-0.06554195,0.36279318
HMC,14,3126,0.44444939,0.76780915
HMC,14,3143,-0.09399812,0.05892456
HMC,14,3159,0.15789278,0.45618913
HMC,14,3176,-0.25007191,0.18241721
HMC,14,3193,0.54323423,0.96355093
HMC,14,3210,0.19482955,0.39095911
HMC,14,3226,-0.04760095,0.36871180
HMC,14,3243,0.43925351,0.84625500
HMC,14,3260,0.11626240,0.42428893
HMC,14,3276,-0.25170121,0.36476108
HMC,14,3293,-0.52862138,-0.15029494
HMC,14,3310,-0.10280810,-0.01431751
HMC,14,3327,0.38072756,0.69019675
HMC,14,3343,0.57810420,0.92438519
HMC,14,3360,0.64504158,1.04691136
HMC,14,3377,0.63978213,1.17248797
HMC,14,3393,0.55609411,0.99569082
HMC,14,3410,-0.05582620,0.23506697
HMC,14,3427,0.52048123,0.86857551
HMC,14,3444,0.69057882,1.08578634
HMC,14,3460,0.62021148,1.03315425
HMC,14,3477,0.65187109,1.10405540
HMC,14,3494,0.91535252,1.60746098
HMC,14,3511,0.58591431,0.89338940
HMC,14,3527,0.42539370,0.68077153
HMC,14,3544,0.65071851,1.01893294
HMC,14,3561,-0.54948276,0.44097310
HMC,14,3577,-0.65422463,0.55847549
HMC,14,3594,0.54112923,0.81097472
HMC,14,3611,-0.00303796,0.36020169
HMC,14,3628,-0.25950408,0.40474889
HMC,14,3644,-0.37977767,0.44388989
HMC,14,3661,0.64027745,1.01721060
HMC,14,3678,0.59737360,0.89148027
HMC,14,3694,0.52095979,0.85401762
HMC,14,3711,0.24634776,0.20781924
HMC,14,3728,0.69029224,1.27531946
HMC,14,3745,0.32017511,0.52652985
HMC,14,3761,-0.39612508,0.13784276
HMC,14,3778,0.10057104,0.41323602
HMC,14,3795,-0.19998758,0.43476564
HMC,14,3811,0.07417605,0.40312609
HMC,14,3828,-0.00038127,0.19391513
HMC,14,3845,-0.35448998,0.15559383
HMC,14,3862,-0.15079223,0.07773602
HMC,14,3878,0.69392550,1.10799384
HMC,14,3895,1.14672220,1.66701317
HMC,14,3912,1.68839264,2.06123233
HMC,14,3928,1.59564936,2.28429413
HMC,14,3945,0.03372049,0.46460554
HMC,14,3962,0.10844075,0.35853067
HMC,14,3979,0.19346623,0.49761847
HMC,14,3995,-0.34816161,0.36920768
HMC,14,4012,0.31146631,0.50056607
HMC,14,4029,0.32283965,0.29155552
HMC,14,4046,-0.08360711,0.40377563
HMC,14,4062,-0.60419017,0.22953014
HMC,14,4079,-0.14347716,0.24442294
HMC,14,4096,-0.08947458,0.50137621
HMC,14,4112,0.38493252,0.23065528
HMC,14,4129,0.50954759,0.80369943
HMC,14,4146,0.77833885,1.38195658
HMC,14,4163,0.55231965,1.07831621
HMC,14,4179,-0.09052043,0.41009817
HMC,14,4196,-0.03927085,0.18572967
HMC,14,4213,-0.52789605,-0.55508775
HMC,14,4229,-0.20273213,0.46500143
HMC,14,4246,-0.26728752,0.36188433
HMC,14,4263,0.21048172,0.41232476
HMC,14,4280,-0.56520766,-0.72156179
HMC,14,4296,-0.75924039,-1.25197637
HMC,14,4313,-0.85757786,-1.41046941
HMC,14,4330,-1.07056475,-1.87917840
HMC,14,4346,-0.83818024,-1.28429031
HMC,14,4363,-0.48781174,-0.31592330
HMC,14,4380,0.10872294,0.43450093
HMC,14,4397,-0.22970426,0.44475508
HMC,14,4413,-0.47785163,0.43749785
HMC,14,4430,0.28649265,0.47480649
HMC,14,4447,-0.02633920,0.28293255
HMC,14,4463,0.16623615,0.12261938
HMC,14,4480,-0.49477977,-0.07567855
HMC,14,4497,0.12710455,0.25070491
HMC,14,4514,-0.38602740,0.10268935
HMC,14,4530,0.34523851,0.26340026
HMC,14,4547,-0.73617089,0.24097113
HMC,14,4564,0.65619552,1.03707349
HMC,14,4581,0.50862688,0.84808266
HMC,14,4597,0.22740446,0.57864541
HMC,14,4614,0.62087232,0.69150448
HMC,14,4631,1.10314178,1.65443587
HMC,14,4647,0.68244910,1.11172855
HMC,14,4664,0.72581655,1.36013269
HMC,14,4681,-0.14580590,0.24754968
HMC,14,4698,0.29685527,0.13501164
HMC,14,4714,0.23656142,0.11847142
HMC,14,4731,-0.31193203,0.35601610
HMC,14,4748,0.10172124,0.26924798
HMC,14,4764,-0.04106028,0.22145829
HMC,14,4781,0.12069356,0.42121762
HMC,14,4798,-0.28754422,0.12752053
HMC,14,4815,-0.53768557,-0.46859416
HMC,14,4831,-0.79980850,-1.15964389
HMC,14,4848,-1.05411756,-1.85641026
HMC,14,4865,-0.86296391,-1.39882433
HMC,14,4881,-1.21622956,-2.16947079
HMC,14,4898,-1.10986030,-1.94952309
HMC,14,4915,-0.72116536,-1.09244740
HMC,14,4932,0.32890132,0.04193898
HMC,14,4948,0.40475836,0.66069007
HMC,14,4965,0.28954268,0.69691414
HMC,14,4982,-0.17397228,0.52437437
HMC,14,4999,0.08415677,0.29862383
HMC,15,0,-0.18520345,0.37146282
HMC,15,16,0.00128566,0.47931716
HMC,15,33,-0.13313398,0.04762684
HMC,15,50,0.32698387,-0.10957176
HMC,15,66,0.29682636,0.26158905
HMC,15,83,0.53766781,0.89441621
HMC,15,100,0.57288313,0.98473275
HMC,15,117,1.31889558,1.95940149
HMC,15,133,1.18530011,1.82732928
HMC,15,150,1.24116087,1.82594264
HMC,15,167,0.92006361,1.57218027
HMC,15,183,0.66245162,1.20814681
HMC,15,200,0.67640519,1.20659995
HMC,15,217,0.96299797,1.39371657
HMC,15,234,0.43247369,0.63063955
HMC,15,250,0.47529507,0.91230559
HMC,15,267,0.41786712,0.74891371
HMC,15,284,0.48755214,0.29461071
HMC,15,300,-0.42831299,-0.03826450
HMC,15,317,-0.15479711,0.23051038
HMC,15,334,0.57189476,0.47534510
HMC,15,351,-0.59841448,-0.83567613
HMC,15,367,-0.62804216,-0.90504813
HMC,15,384,-0.83184278,-1.36360300
HMC,15,401,-0.69672233,-0.97894394
HMC,15,417,-0.68675578,-1.00307155
HMC,15,434,-0.73112214,-1.03737664
HMC,15,451,-0.73295581,-1.09730887
HMC,15,468,-0.52859521,-0.23282671
HMC,15,484,-0.54059756,-0.40324640
HMC,15,501,-0.71480173,-0.99779379
HMC,15,518,-0.80803996,-1.30988026
HMC,15,535,-0.78560835,-1.25289834
HMC,15,551,-0.52373612,-0.56582993
HMC,15,568,-0.67275149,-0.95330346
HMC,15,585,-0.80917138,-1.31449378
HMC,15,601,-0.60121429,-0.79784077
HMC,15,618,-0.45702845,-0.36461762
HMC,15,635,-0.37714115,0.39112985
HMC,15,652,-0.51750678,0.15267651
HMC,15,668,-0.52007580,0.51033390
HMC,15,685,0.18730697,-0.05522742
HMC,15,702,0.34646851,0.42249352
HMC,15,718,0.44674706,0.66675311
HMC,15,735,0.10190617,0.47861478
HMC,15,752,-0.12153917,0.38428494
HMC,15,769,-0.17178883,0.27149522
HMC,15,785,-0.02993068,0.18992604
HMC,15,802,0.36134282,0.72638667
HMC,15,819,-0.17757303,0.17727870
HMC,15,835,0.17801955,0.60446280
HMC,15,852,0.11371038,0.23474027
HMC,15,869,0.00705046,0.39439166
HMC,15,886,-0.32204577,0.12060707
HMC,15,902,-0.39991376,0.54806763
HMC,15,919,-0.57111967,-0.49293324
HMC,15,936,-0.52885723,-0.54896080
HMC,15,952,-0.60359579,-0.77866817
HMC,15,969,-0.68471301,-0.97706282
HMC,15,986,-0.51454479,-0.64673597
HMC,15,1003,-0.66065246,-0.94787401
HMC,15,1019,-0.52816188,-0.61288106
HMC,15,1036,-0.91064751,-1.45157361
HMC,15,1053,-0.73506105,-0.95367467
HMC,15,1070,-1.08458281,-1.86184669
HMC,15,1086,-1.23145282,-2.18481112
HMC,15,1103,-1.03228390,-1.79522359
HMC,15,1120,-0.64508051,-0.85914344
HMC,15,1136,-0.46524429,-0.40423638
HMC,15,1153,-0.48815778,0.52560592
HMC,15,1170,-0.08905238,0.40054631
HMC,15,1187,-0.05190670,0.31033367
HMC,15,1203,-0.06202439,0.33111474
HMC,15,1220,-0.31044960,0.36050844
HMC,15,1237,0.87157524,1.45937872
HMC,15,1253,0.33775535,0.68982303
HMC,15,1270,0.57311416,1.07798457
HMC,15,1287,1.45160580,2.11656117
HMC,15,1304,0.56126684,0.89857346
HMC,15,1320,0.12295283,0.01202453
HMC,15,1337,-0.27062315,0.32963455
HMC,15,1354,-0.17694239,0.14077349
HMC,15,1370,0.47456256,0.72431022
HMC,15,1387,-0.51885945,0.40379596
HMC,15,1404,-0.42314246,0.18505773
HMC,15,1421,-0.22906907,0.30286548
HMC,15,1437,-0.00926282,0.25142938
HMC,15,1454,-0.69197708,-1.05627632
HMC,15,1471,-0.50497639,-0.06164344
HMC,15,1487,-0.46557185,0.49908406
HMC,15,1504,0.22822201,0.11128183
HMC,15,1521,0.32749715,0.68077481
HMC,15,1538,0.62979966,1.06777763
HMC,15,1554,0.26765984,0.46621019
HMC,15,1571,0.04220712,0.17138293
HMC,15,1588,-0.52136689,-0.61447763
HMC,15,1605,0.01882549,0.14007144
HMC,15,1621,-0.59110701,0.08823550
HMC,15,1638,0.14236821,-0.00798867
HMC,15,1655,-0.26430112,0.24859004
HMC,15,1671,-0.47775933,-0.05144637
HMC,15,1688,0.11031929,0.14712463
HMC,15,1705,0.32953686,0.42313844
HMC,15,1722,0.88985068,1.45812976
HMC,15,1738,0.27193415,0.28774688
HMC,15,1755,-0.05953168,0.28925243
HMC,15,1772,0.15044919,0.30942512
HMC,15,1788,0.36208400,0.65686381
HMC,15,1805,0.00160734,0.46053723
HMC,15,1822,0.30652282,0.52259731
HMC,15,1839,0.78342479,1.33128572
HMC,15,1855,0.66703981,1.18664646
HMC,15,1872,0.54980534,1.03442752
HMC,15,1889,1.00962222,1.51638258
HMC,15,1905,-0.10301207,0.26556429
HMC,15,1922,0.08179453,0.17739391
HMC,15,1939,0.13802281,0.00569657
HMC,15,1956,0.38932112,0.57033169
HMC,15,1972,0.21762677,0.44412583
HMC,15,1989,-0.16301692,0.15083352
HMC,15,2006,-0.70471030,0.49837485
HMC,15,2023,0.19474298,0.32693046
HMC,15,2039,0.24678299,0.31353554
HMC,15,2056,-0.63364291,-0.74553746
HMC,15,2073,-0.58239609,-0.59732866
HMC,15,2089,-0.23644844,0.44031453
HMC,15,2106,-0.20943892,0.38177320
HMC,15,2123,-0.04942571,0.37898961
HMC,15,2140,-0.03509344,0.19941823
HMC,15,2156,0.49586385,0.94338238
HMC,15,2173,-0.45797369,0.44395077
HMC,15,2190,0.14825737,0.16905253
HMC,15,2206,0.29366419,0.21763292
HMC,15,2223,0.06255709,0.27311552
HMC,15,2240,-0.26137301,0.15766342
HMC,15,2257,0.70812738,1.24075973
HMC,15,2273,1.32386792,2.07630920
HMC,15,2290,0.96004534,1.60644293
HMC,15,2307,0.55847603,1.04680455
HMC,15,2323,-0.47301456,0.44516930
HMC,15,2340,0.04043537,0.41700169
HMC,15,2357,-0.40305978,0.17825037
HMC,15,2374,-0.20834249,0.37045363
HMC,15,2390,0.21292171,0.43974578
HMC,15,2407,0.15589221,0.48304510
HMC,15,2424,-0.24139206,0.44323701
HMC,15,2440,-0.10324638,0.39814323
HMC,15,2457,0.01797749,0.34277174
HMC,15,2474,0.34975040,0.38601103
HMC,15,2491,-0.54493004,-0.41170672
HMC,15,2507,-0.39846292,0.41254121
HMC,15,2524,0.00569271,0.34618965
HMC,15,2541,-0.38016093,0.41085440
HMC,15,2558,-0.18879640,0.21056901
HMC,15,2574,-0.12330129,0.01914088
HMC,15,2591,0.26749516,0.58719850
HMC,15,2608,-0.60153109,-0.63045472
HMC,15,2624,-0.66306067,-0.83060414
HMC,15,2641,-0.73613930,-1.12856376
HMC,15,2658,-1.03621209,-1.83611131
HMC,15,2675,-1.19670904,-2.12710309
HMC,15,2691,-1.03836358,-1.81318879
HMC,15,2708,-0.37772861,0.25738174
HMC,15,2725,0.29193312,0.02362606
HMC,15,2741,0.35038605,0.68241161
HMC,15,2758,-0.30664992,0.41172624
HMC,15,2775,-0.29709226,0.43907309
HMC,15,2792,-0.11910991,0.39059803
HMC,15,2808,-0.11512548,0.33946005
HMC,15,2825,0.72307420,1.28970194
HMC,15,2842,0.80941713,1.12165964
HMC,15,2858,0.74481213,1.34137571
HMC,15,2875,0.91707212,1.53413367
HMC,15,2892,0.86353225,1.41062093
HMC,15,2909,0.87512261,1.51780057
HMC,15,2925,-0.35208726,0.33115247
HMC,15,2942,0.39814639,0.59423357
HMC,15,2959,0.46262717,0.82336503
HMC,15,2975,0.15419389,0.06833963
HMC,15,2992,-0.05958329,0.11857567
HMC,15,3009,0.09305315,0.16614470
HMC,15,3026,0.43092757,0.05931413
HMC,15,3042,-0.65902269,-0.19130872
HMC,15,3059,0.13693944,0.56341904
HMC,15,3076,1.04190338,1.78973508
HMC,15,3093,0.47691685,0.72034729
HMC,15,3109,0.35124651,0.40315306
HMC,15,3126,0.45450562,0.59502780
HMC,15,3143,0.08491760,0.11573311
HMC,15,3159,-0.24777834,0.02987556
HMC,15,3176,-0.15627770,0.25803602
HMC,15,3193,0.33777529,0.51525211
HMC,15,3210,-0.35138133,0.53993958
HMC,15,3226,0.09810547,0.29407611
HMC,15,3243,0.13891450,0.42306250
HMC,15,3260,0.96766657,1.73247516
HMC,15,3276,0.83466846,1.41317225
HMC,15,3293,0.65366912,1.14374161
HMC,15,3310,0.71832997,1.18205082
HMC,15,3327,0.50505549,0.99208331
HMC,15,3343,0.10883281,0.02500754
HMC,15,3360,0.29501951,-0.09682816
HMC,15,3377,-0.38515997,0.36959797
HMC,15,3393,-0.70611954,-1.05186403
HMC,15,3410,0.42264462,0.20711638
HMC,15,3427,0.31476352,0.25168130
HMC,15,3444,0.44252199,0.58880895
HMC,15,3460,-0.03927583,0.34010962
HMC,15,3477,0.21106078,0.15045278
HMC,15,3494,0.26168159,0.49000195
HMC,15,3511,0.25905353,0.21142454
HMC,15,3527,-0.37687358,-0.18189685
HMC,15,3544,0.55509359,0.96176982
HMC,15,3561,-0.49716932,0.47834191
HMC,15,3577,-0.17477696,0.41033763
HMC,15,3594,0.32755342,0.51282084
HMC,15,3611,0.33460867,0.37195247
HMC,15,3628,0.26866972,0.19663292
HMC,15,3644,0.25779730,0.15094858
HMC,15,3661,-0.15637101,0.40162241
HMC,15,3678,-0.46864244,-0.36782622
HMC,15,3694,-0.85653234,-1.42038000
HMC,15,3711,-0.90722483,-1.48863077
HMC,15,3728,-0.85059243,-1.41145563
HMC,15,3745,-1.04007590,-1.80543458
HMC,15,3761,-0.76023734,-1.06916749
HMC,15,3778,-1.10780299,-1.96015513
HMC,15,3795,-0.88095152,-1.46918333
HMC,15,3811,-0.66842186,-1.03860033
HMC,15,3828,-0.59954125,-0.84326690
HMC,15,3845,-0.84735245,-1.37769735
HMC,15,3862,-0.77567637,-1.19373107
HMC,15,3878,-0.54064608,-0.68503350
HMC,15,3895,-0.76891196,-1.14014471
HMC,15,3912,-0.93719095,-1.57702708
HMC,15,3928,-0.74814248,-1.10432172
HMC,15,3945,-0.90713209,-1.49785066
HMC,15,3962,-0.70120394,-1.00523925
HMC,15,3979,0.01001155,0.03915705
HMC,15,3995,0.24923398,0.45405149
HMC,15,4012,-0.02090971,0.35426322
HMC,15,4029,-0.29812980,0.42273015
HMC,15,4046,-0.09918384,0.45256737
HMC,15,4062,-0.21207234,0.43615255
HMC,15,4079,-0.48238257,0.43255746
HMC,15,4096,-0.55885321,-0.44888881
HMC,15,4112,-0.17840825,0.21120688
HMC,15,4129,0.01703025,0.25818899
HMC,15,4146,0.21056424,0.23561844
HMC,15,4163,0.40823931,0.41245133
HMC,15,4179,0.51813555,0.55898410
HMC,15,4196,0.87139803,1.49818194
HMC,15,4213,0.75621569,1.23722470
HMC,15,4229,0.94215888,1.53755939
HMC,15,4246,1.83148468,2.40404916
HMC,15,4263,1.56040704,2.40876317
HMC,15,4280,1.25265276,1.74425983
HMC,15,4296,0.96799558,1.43704879
HMC,15,4313,0.48988342,0.86650139
HMC,15,4330,0.37387377,0.71019328
HMC,15,4346,0.43333641,0.78219867
HMC,15,4363,0.47458681,0.65888155
HMC,15,4380,0.73715341,1.26916242
HMC,15,4397,0.46544662,0.53747582
HMC,15,4413,-0.17893746,0.27039081
HMC,15,4430,0.43109882,0.88410658
HMC,15,4447,-0.54285264,0.47468013
HMC,15,4463,-0.64825940,0.49514100
HMC,15,4480,-0.20560776,0.33037415
HMC,15,4497,0.07549413,0.02281661
HMC,15,4514,-0.34496421,0.26315367
HMC,15,4530,-0.46099570,0.45490205
HMC,15,4547,0.21018510,0.50191987
HMC,15,4564,0.17231351,0.17760085
HMC,15,4581,-0.01659535,0.19493118
HMC,15,4597,-0.28468832,0.39699230
HMC,15,4614,0.57110351,0.01950114
HMC,15,4631,-0.26172176,0.40863943
HMC,15,4647,-0.24858654,0.46317065
HMC,15,4664,0.02023629,-0.08187380
HMC,15,4681,0.28328425,0.63159728
HMC,15,4698,0.92100525,1.42187023
HMC,15,4714,0.18572572,0.13769190
HMC,15,4731,-0.23760986,0.42462608
HMC,15,4748,0.15911756,0.17297727
HMC,15,4764,0.17778713,0.31732965
HMC,15,4781,0.52337503,0.96635371
HMC,15,4798,0.48697513,0.82333630
HMC,15,4815,-0.29522759,0.35549268
HMC,15,4831,0.06986357,0.20308107
HMC,15,4848,0.06732814,0.20278892
HMC,15,4865,-0.20796923,0.34213191
HMC,15,4881,0.07134134,0.01103371
HMC,15,4898,0.22638540,0.42341051
HMC,15,4915,-0.53124005,0.53161472
HMC,15,4932,-0.13053270,0.30646378
HMC,15,4948,-0.38969806,-0.34710193
HMC,15,4965,0.48281679,0.45546404
HMC,15,4982,-0.42358652,0.61039966
HMC,15,4999,-0.18313178,0.45132431
HMC,16,0,-0.51762235,-0.61243236
HMC,16,16,-0.50825155,-0.36531734
HMC,16,33,-0.58486235,-0.63444215
HMC,16,50,-0.41647166,-0.13490155
HMC,16,66,0.05983214,0.43371969
HMC,16,83,-0.01991298,0.35783377
HMC,16,100,0.74307561,1.08463728
HMC,16,117,0.51083499,0.82528442
HMC,16,133,-0.27156836,0.31912526
HMC,16,150,-0.26100495,0.51016253
HMC,16,167,-0.36907530,-0.07626997
HMC,16,183,0.22602582,0.49915600
HMC,16,200,0.46106938,0.71274525
HMC,16,217,-0.14457834,0.28765166
HMC,16,234,0.09019332,0.04163686
HMC,16,250,0.36688289,0.52472699
HMC,16,267,0.38488328,0.70187992
HMC,16,284,0.34220174,0.72404039
HMC,16,300,-0.23007989,0.28211367
HMC,16,317,0.08883000,0.53531742
HMC,16,334,-0.43082523,-0.36032552
HMC,16,351,-0.26903349,0.36493245
HMC,16,367,0.39673549,0.67429006
HMC,16,384,0.51439649,0.64871323
HMC,16,401,1.06193626,1.72133696
HMC,16,417,0.48068473,0.89567006
HMC,16,434,1.26199043,1.95214462
HMC,16,451,1.23487067,1.91775286
HMC,16,468,1.05366480,1.55938411
HMC,16,484,-0.29030734,-0.05852935
HMC,16,501,-0.27063322,0.25118908
HMC,16,518,-0.15450574,0.47184449
HMC,16,535,0.28447717,0.63073868
HMC,16,551,0.49351171,0.72399753
HMC,16,568,0.49161959,0.64756030
HMC,16,585,0.51196998,0.88515973
HMC,16,601,0.61371481,1.04035211
HMC,16,618,1.75842714,2.21095777
HMC,16,635,1.79273617,2.03686810
HMC,16,652,1.27366042,1.80444407
HMC,16,668,0.64606780,1.14598358
HMC,16,685,0.70193917,1.17584527
HMC,16,702,0.82707769,1.32526469
HMC,16,718,0.55416662,0.97305423
HMC,16,735,-0.06767058,0.32884291
HMC,16,752,0.35797232,0.72572249
HMC,16,769,1.01456320,1.65981567
HMC,16,785,0.70263290,1.27222407
HMC,16,802,1.02235830,1.64409018
HMC,16,819,0.64496279,1.11341763
HMC,16,835,0.42697808,0.68395942
HMC,16,852,0.09165435,0.22359915
HMC,16,869,0.18650627,0.62560642
HMC,16,886,-0.44296762,0.42866480
HMC,16,902,0.18355624,0.26928774
HMC,16,919,-0.12682529,0.46709386
HMC,16,936,0.17810529,0.22629711
HMC,16,952,0.70938098,1.29195321
HMC,16,969,0.60288978,0.94275928
HMC,16,986,0.68324041,1.05300653
HMC,16,1003,-0.05052154,0.18424566
HMC,16,1019,-0.59228301,-0.65320045
HMC,16,1036,-0.56520915,-0.67038220
HMC,16,1053,-0.85285115,-1.43667722
HMC,16,1070,-0.94087428,-1.58207428
HMC,16,1086,-0.72485763,-1.13841820
HMC,16,1103,-0.91608572,-1.53212821
HMC,16,1120,-0.99225760,-1.69362795
HMC,16,1136,-1.03789198,-1.81409013
HMC,16,1153,-1.15747654,-2.09095287
HMC,16,1170,-1.14718831,-2.04913282
HMC,16,1187,-0.96546310,-1.63953912
HMC,16,1203,-0.87508571,-1.44420612
HMC,16,1220,-0.93695027,-1.58458304
HMC,16,1237,-1.27874374,-2.30872560
HMC,16,1253,-0.88282275,-1.27230871
HMC,16,1270,-0.03717189,0.24684934
HMC,16,1287,-0.24591728,0.30862474
HMC,16,1304,0.14111184,0.42041367
HMC,16,1320,-0.45364466,0.57513481
HMC,16,1337,-0.03655110,-0.02851919
HMC,16,1354,0.36137727,0.55309111
HMC,16,1370,0.41946048,0.72859758
HMC,16,1387,-0.27887636,0.30498034
HMC,16,1404,-0.63598204,0.45159447
HMC,16,1421,-0.39726791,-0.13598415
HMC,16,1437,0.23069178,0.55317402
HMC,16,1454,0.07074109,0.21522482
HMC,16,1471,-0.37633857,0.34589562
HMC,16,1487,-0.56366652,0.39803702
HMC,16,1504,0.42529628,0.67346716
HMC,16,1521,1.65530074,2.49236465
HMC,16,1538,2.12819695,2.51139498
HMC,16,1554,2.19961286,2.87172818
HMC,16,1571,2.19302416,2.88147020
HMC,16,1588,1.82988501,2.53476954
HMC,16,1605,0.70777875,1.24231601
HMC,16,1621,0.35741487,0.42468455
HMC,16,1638,-0.47712541,-0.36440513
HMC,16,1655,0.02417006,0.12018009
HMC,16,1671,-0.21995874,0.27114654
HMC,16,1688,0.38805464,0.75621653
HMC,16,1705,0.84694636,1.27967870
HMC,16,1722,-0.45929098,0.17974748
HMC,16,1738,0.28691295,0.45652494
HMC,16,1755,0.02956283,0.31781620
HMC,16,1772,-0.22286664,0.28131324
HMC,16,1788,-0.64538467,-0.05592578
HMC,16,1805,0.68312019,1.21053004
HMC,16,1822,0.83159226,1.52667928
HMC,16,1839,0.89961928,1.53844476
HMC,16,1855,0.58381647,0.88668293
HMC,16,1872,0.47811848,0.72539908
HMC,16,1889,0.48370433,0.71747679
HMC,16,1905,1.39820015,2.12875056
HMC,16,1922,1.24854898,1.91710889
HMC,16,1939,0.38523757,0.30720836
HMC,16,1956,1.27487707,2.09019637
HMC,16,1972,1.65208149,2.27589774
HMC,16,1989,0.26665643,0.59847200
HMC,16,2006,0.40825054,0.72872233
HMC,16,2023,1.06168234,1.55572617
HMC,16,2039,0.97597510,1.58759165
HMC,16,2056,0.81120539,1.30783784
HMC,16,2073,0.86457175,1.39496005
HMC,16,2089,0.45985413,0.89899760
HMC,16,2106,0.46302947,0.80187470
HMC,16,2123,0.72287852,1.31019688
HMC,16,2140,1.61209381,2.22870111
HMC,16,2156,1.71563721,2.28872776
HMC,16,2173,1.23294210,1.83098447
HMC,16,2190,0.63437557,1.05841720
HMC,16,2206,0.70236045,1.31462169
HMC,16,2223,0.37211978,0.64427656
HMC,16,2240,-0.53990453,-0.38777438
HMC,16,2257,0.22648285,0.15389407
HMC,16,2273,-0.57982719,-0.13581586
HMC,16,2290,-0.47491530,-0.37105662
HMC,16,2307,-0.41910645,0.48455635
HMC,16,2323,0.56809759,0.84250283
HMC,16,2340,0.68102521,1.25986898
HMC,16,2357,0.09826925,0.55419940
HMC,16,2374,0.03672852,0.19820499
HMC,16,2390,0.11147836,0.40405491
HMC,16,2407,-0.46146768,0.20271155
HMC,16,2424,0.27842984,0.08584028
HMC,16,2440,0.42624271,0.82839364
HMC,16,2457,0.50902575,0.81930494
HMC,16,2474,0.36966732,0.63693213
HMC,16,2491,0.08520693,0.13495044
HMC,16,2507,-0.33340240,-0.02819619
HMC,16,2524,-0.30092686,0.26773396
HMC,16,2541,-0.04473095,0.43523043
HMC,16,2558,-0.38944498,0.50900990
HMC,16,2574,-0.33160418,-0.00869865
HMC,16,2591,-0.17650010,0.22503811
HMC,16,2608,-0.36866504,-0.23617756
HMC,16,2624,0.39271286,0.42403379
HMC,16,2641,-0.08234193,0.30052722
HMC,16,2658,0.25350964,0.19672304
HMC,16,2675,0.09241378,0.50397396
HMC,16,2691,0.55319488,0.99171895
