chain,draw,phase,pc1,pc2,epsilon_0,epsilon_1
11,327,late,-0.57557595,0.47055119,-0.57557595,0.47055119
11,330,late,-0.56073081,0.48087966,-0.56073081,0.48087966
11,334,late,-0.50698882,0.54622412,-0.50698882,0.54622412
11,337,late,-0.35999030,0.58775437,-0.35999030,0.58775437
11,340,late,-0.39337924,0.50277543,-0.39337924,0.50277543
11,343,late,-0.39039183,0.51396227,-0.39039183,0.51396227
11,346,late,-0.42009816,0.50026304,-0.42009816,0.50026304
11,350,late,-0.44709691,0.53550744,-0.44709691,0.53550744
11,353,late,-0.51908380,0.45712823,-0.51908380,0.45712823
11,356,late,-0.50424373,0.43922839,-0.50424373,0.43922839
11,359,late,-0.54857415,0.44117650,-0.54857415,0.44117650
11,362,late,-0.49809456,0.42737389,-0.49809456,0.42737389
11,366,late,-0.57313585,0.36378160,-0.57313585,0.36378160
11,369,late,-0.50613594,0.33299917,-0.50613594,0.33299917
11,372,late,-0.53796166,0.31437719,-0.53796166,0.31437719
11,375,late,-0.53371543,0.24338017,-0.53371543,0.24338017
11,378,late,-0.48649296,0.27965644,-0.48649296,0.27965644
11,382,late,-0.52808106,0.20553194,-0.52808106,0.20553194
11,385,late,-0.57616955,0.18497579,-0.57616955,0.18497579
11,388,late,-0.57358515,0.18073259,-0.57358515,0.18073259
11,391,late,-0.55257553,0.15510717,-0.55257553,0.15510717
11,394,late,-0.49346468,0.28952101,-0.49346468,0.28952101
11,398,late,-0.36274940,0.35017291,-0.36274940,0.35017291
11,401,late,-0.31432721,0.33774820,-0.31432721,0.33774820
11,404,late,-0.32751426,0.41317171,-0.32751426,0.41317171
11,407,late,-0.35953072,0.45271719,-0.35953072,0.45271719
11,410,late,-0.37045223,0.45517874,-0.37045223,0.45517874
11,414,late,-0.32611099,0.45675534,-0.32611099,0.45675534
11,417,late,-0.39630297,0.42078519,-0.39630297,0.42078519
11,420,late,-0.41757283,0.51207799,-0.41757283,0.51207799
11,423,late,-0.48613164,0.46838474,-0.48613164,0.46838474
11,426,late,-0.50705147,0.46009371,-0.50705147,0.46009371
11,430,late,-0.49690649,0.44491264,-0.49690649,0.44491264
11,433,late,-0.56736100,0.42199436,-0.56736100,0.42199436
11,436,late,-0.50075126,0.40218627,-0.50075126,0.40218627
11,439,late,-0.51855159,0.35855991,-0.51855159,0.35855991
11,442,late,-0.48153096,0.34690419,-0.48153096,0.34690419
11,446,late,-0.53787398,0.33862656,-0.53787398,0.33862656
11,449,late,-0.52596062,0.32943043,-0.52596062,0.32943043
11,452,late,-0.50544077,0.47397244,-0.50544077,0.47397244
11,455,late,-0.50701296,0.53060561,-0.50701296,0.53060561
11,458,late,-0.50026095,0.55875528,-0.50026095,0.55875528
11,462,late,-0.53854561,0.55098689,-0.53854561,0.55098689
11,465,late,-0.46234640,0.48239812,-0.46234640,0.48239812
11,468,late,-0.49668339,0.42188713,-0.49668339,0.42188713
11,471,late,-0.45433775,0.41968915,-0.45433775,0.41968915
11,474,late,-0.44311735,0.45506814,-0.44311735,0.45506814
11,478,late,-0.43150088,0.47007021,-0.43150088,0.47007021
11,481,late,-0.43150368,0.47154662,-0.43150368,0.47154662
11,484,late,-0.53736824,0.43237242,-0.53736824,0.43237242
11,487,late,-0.48273167,0.43283072,-0.48273167,0.43283072
11,490,late,-0.56435013,0.46851173,-0.56435013,0.46851173
11,494,late,-0.58476210,0.52315372,-0.58476210,0.52315372
11,497,late,-0.55287355,0.54801786,-0.55287355,0.54801786
12,0,early,1.70097756,2.29403782,1.70097756,2.29403782
12,3,early,1.70055628,2.32475781,1.70055628,2.32475781
12,6,early,1.81269789,2.29900026,1.81269789,2.29900026
12,10,early,1.78706837,2.21582794,1.78706837,2.21582794
12,13,early,1.69946516,2.24222255,1.69946516,2.24222255
12,16,early,1.73507869,2.33687735,1.73507869,2.33687735
12,19,early,1.78900373,2.25223112,1.78900373,2.25223112
12,22,early,1.77680337,2.26425219,1.77680337,2.26425219
12,26,early,1.83905184,2.25886869,1.83905184,2.25886869
12,29,early,1.95098495,2.19240260,1.95098495,2.19240260
12,32,early,1.88785827,2.09547591,1.88785827,2.09547591
12,35,early,1.88269782,2.19387436,1.88269782,2.19387436
12,38,early,1.89579678,2.27633548,1.89579678,2.27633548
12,42,early,1.89735413,2.29335117,1.89735413,2.29335117
12,45,early,1.83135819,2.30830693,1.83135819,2.30830693
12,48,early,1.80550051,2.32647872,1.80550051,2.32647872
12,51,early,1.78904676,2.21266627,1.78904676,2.21266627
12,54,early,1.74185443,2.23794556,1.74185443,2.23794556
12,58,early,1.73153579,2.17368460,1.73153579,2.17368460
12,61,early,1.79980910,2.11488819,1.79980910,2.11488819
12,64,early,1.68141532,2.21704865,1.68141532,2.21704865
12,67,early,1.67636573,2.29114485,1.67636573,2.29114485
12,70,early,1.53595996,2.36851692,1.53595996,2.36851692
12,74,early,1.53997004,2.38881612,1.53997004,2.38881612
12,77,early,1.57224715,2.38016129,1.57224715,2.38016129
12,80,early,1.65313184,2.43324041,1.65313184,2.43324041
12,83,early,1.74534261,2.47530174,1.74534261,2.47530174
12,86,early,1.77534950,2.47242713,1.77534950,2.47242713
12,90,early,1.78923428,2.48507714,1.78923428,2.48507714
12,93,early,1.72094262,2.45273566,1.72094262,2.45273566
12,96,early,1.65351880,2.39543247,1.65351880,2.39543247
12,99,early,1.68413508,2.42619538,1.68413508,2.42619538
12,102,early,1.66376567,2.46980715,1.66376567,2.46980715
12,106,early,1.75034583,2.48357391,1.75034583,2.48357391
12,109,early,1.75239956,2.47980833,1.75239956,2.47980833
12,112,early,1.76398373,2.50647044,1.76398373,2.50647044
12,115,early,1.74893296,2.51741982,1.74893296,2.51741982
12,118,early,1.87045515,2.52673125,1.87045515,2.52673125
12,122,early,1.83769190,2.50833344,1.83769190,2.50833344
12,125,early,1.83198571,2.58231115,1.83198571,2.58231115
12,128,early,1.84312236,2.55072045,1.84312236,2.55072045
12,131,early,1.82881081,2.60079408,1.82881081,2.60079408
12,134,early,1.72274327,2.59918094,1.72274327,2.59918094
12,138,early,1.77701914,2.52553678,1.77701914,2.52553678
12,141,early,1.90077376,2.54915142,1.90077376,2.54915142
12,144,early,1.84339869,2.56950593,1.84339869,2.56950593
12,147,early,1.84240043,2.50426459,1.84240043,2.50426459
12,150,early,1.84181774,2.56467080,1.84181774,2.56467080
12,154,early,1.70346940,2.54781628,1.70346940,2.54781628
12,157,early,1.71935725,2.53714204,1.71935725,2.53714204
12,160,early,1.76491749,2.54212570,1.76491749,2.54212570
12,163,early,1.76738846,2.44050789,1.76738846,2.44050789
12,166,early,1.78899407,2.46413231,1.78899407,2.46413231
12,170,early,1.85542262,2.48623776,1.85542262,2.48623776
12,173,early,1.81506264,2.42478991,1.81506264,2.42478991
12,176,early,1.80084109,2.45261407,1.80084109,2.45261407
12,179,early,1.72031796,2.43426347,1.72031796,2.43426347
12,182,early,1.64607286,2.33484125,1.64607286,2.33484125
12,186,early,1.57651246,2.25279641,1.57651246,2.25279641
12,189,early,1.69438386,2.18829513,1.69438386,2.18829513
12,192,early,1.71522319,2.19975758,1.71522319,2.19975758
12,195,early,1.74255371,2.16103840,1.74255371,2.16103840
12,198,early,1.78634465,2.18628240,1.78634465,2.18628240
12,202,early,1.84513640,2.18169332,1.84513640,2.18169332
12,205,early,1.89656723,2.20936179,1.89656723,2.20936179
12,208,early,1.97190702,2.21010613,1.97190702,2.21010613
12,211,early,1.98737347,2.24314189,1.98737347,2.24314189
12,214,early,2.00133204,2.19147968,2.00133204,2.19147968
12,218,early,2.06389832,2.03265357,2.06389832,2.03265357
12,221,early,2.01719642,2.09111762,2.01719642,2.09111762
12,224,early,2.01152396,2.05476689,2.01152396,2.05476689
12,227,early,2.04432392,2.07541013,2.04432392,2.07541013
12,230,early,1.96257424,2.14447713,1.96257424,2.14447713
12,234,early,1.97175539,2.04754090,1.97175539,2.04754090
12,237,early,1.96741569,1.99495447,1.96741569,1.99495447
12,240,early,1.91511786,1.97170973,1.91511786,1.97170973
12,243,early,1.96742821,2.02248263,1.96742821,2.02248263
12,246,early,2.05709672,2.04699397,2.05709672,2.04699397
12,250,late,2.00945997,1.99273407,2.00945997,1.99273407
12,253,late,2.03985500,1.99094296,2.03985500,1.99094296
12,256,late,2.09242797,1.97429705,2.09242797,1.97429705
12,259,late,2.03282928,1.99460447,2.03282928,1.99460447
12,262,late,2.10264230,1.91300166,2.10264230,1.91300166
12,266,late,2.18567657,1.84151423,2.18567657,1.84151423
12,269,late,2.32606268,1.81300759,2.32606268,1.81300759
12,272,late,2.29285645,1.75434053,2.29285645,1.75434053
12,275,late,2.29310751,1.76134431,2.29310751,1.76134431
12,278,late,2.23933196,1.88682270,2.23933196,1.88682270
12,282,late,2.29175925,1.89603972,2.29175925,1.89603972
12,285,late,2.39928842,1.90475667,2.39928842,1.90475667
12,288,late,2.31798220,1.90512788,2.31798220,1.90512788
12,291,late,2.30364752,1.95304978,2.30364752,1.95304978
12,294,late,2.36194754,1.92639315,2.36194754,1.92639315
12,298,late,2.42558908,1.86389387,2.42558908,1.86389387
12,301,late,2.51603532,1.94080913,2.51603532,1.94080913
12,304,late,2.50762010,2.01660919,2.50762010,2.01660919
12,307,late,2.45328760,2.03178692,2.45328760,2.03178692
12,310,late,2.48642516,2.03987360,2.48642516,2.03987360
12,314,late,2.44040060,2.09659481,2.44040060,2.09659481
12,317,late,2.52389574,2.09879255,2.52389574,2.09879255
12,320,late,2.50419164,2.02823067,2.50419164,2.02823067
12,323,late,2.49750876,2.12682366,2.49750876,2.12682366
12,326,late,2.42998767,2.22042871,2.42998767,2.22042871
12,330,late,2.42982054,2.31274652,2.42982054,2.31274652
12,333,late,2.39916325,2.28011608,2.39916325,2.28011608
12,336,late,2.34320831,2.30793929,2.34320831,2.30793929
12,339,late,2.25534058,2.30468440,2.25534058,2.30468440
12,342,late,2.25485945,2.28205276,2.25485945,2.28205276
12,346,late,2.24124527,2.28724980,2.24124527,2.28724980
12,349,late,2.24985766,2.28758264,2.24985766,2.28758264
12,352,late,2.25968480,2.28211164,2.25968480,2.28211164
12,355,late,2.19105649,2.23607087,2.19105649,2.23607087
12,358,late,2.20474958,2.19150996,2.20474958,2.19150996
12,362,late,2.27487993,2.27047753,2.27487993,2.27047753
12,365,late,2.31531048,2.26394892,2.31531048,2.26394892
12,368,late,2.33085465,2.30086446,2.33085465,2.30086446
12,371,late,2.36309958,2.27694821,2.36309958,2.27694821
12,374,late,2.40601587,2.26583171,2.40601587,2.26583171
12,378,late,2.43170238,2.23757887,2.43170238,2.23757887
12,381,late,2.46846104,2.20443511,2.46846104,2.20443511
12,384,late,2.37357879,2.18728924,2.37357879,2.18728924
12,387,late,2.36077499,2.21232533,2.36077499,2.21232533
12,390,late,2.28651738,2.06251502,2.28651738,2.06251502
12,394,late,2.31276226,2.04380202,2.31276226,2.04380202
12,397,late,2.32967758,2.19172120,2.32967758,2.19172120
12,400,late,2.20177412,2.26673651,2.20177412,2.26673651
12,403,late,2.18552494,2.30698419,2.18552494,2.30698419
12,406,late,2.15185475,2.36450887,2.15185475,2.36450887
12,410,late,2.17054248,2.31415653,2.17054248,2.31415653
12,413,late,2.15400290,2.29423666,2.15400290,2.29423666
12,416,late,2.14387846,2.38469386,2.14387846,2.38469386
12,419,late,2.14338017,2.28540683,2.14338017,2.28540683
12,422,late,2.04604769,2.31801963,2.04604769,2.31801963
12,426,late,2.00606728,2.22489858,2.00606728,2.22489858
12,429,late,2.00415659,2.23790169,2.00415659,2.23790169
12,432,late,1.98189700,2.28557920,1.98189700,2.28557920
12,435,late,1.92460346,2.24826646,1.92460346,2.24826646
12,438,late,1.91247725,2.32199788,1.91247725,2.32199788
12,442,late,1.83705473,2.45915031,1.83705473,2.45915031
12,445,late,1.85714662,2.40639043,1.85714662,2.40639043
12,448,late,1.90435672,2.43692470,1.90435672,2.43692470
12,451,late,1.79373205,2.41314578,1.79373205,2.41314578
12,454,late,1.73056686,2.40660691,1.73056686,2.40660691
12,458,late,1.79204845,2.40038490,1.79204845,2.40038490
12,461,late,1.72542429,2.34911036,1.72542429,2.34911036
12,464,late,1.62745702,2.37342715,1.62745702,2.37342715
12,467,late,1.59190810,2.33699203,1.59190810,2.33699203
12,470,late,1.62931275,2.32041454,1.62931275,2.32041454
12,474,late,1.58741772,2.24285936,1.58741772,2.24285936
12,477,late,1.56090808,2.37461567,1.56090808,2.37461567
12,480,late,1.53452682,2.34358120,1.53452682,2.34358120
12,483,late,1.56075203,2.31591249,1.56075203,2.31591249
12,486,late,1.59721279,2.33644462,1.59721279,2.33644462
12,490,late,1.64446771,2.28266740,1.64446771,2.28266740
12,493,late,1.69776368,2.32116914,1.69776368,2.32116914
12,496,late,1.68796098,2.29898930,1.68796098,2.29898930
12,499,late,1.75866842,2.26560879,1.75866842,2.26560879
13,2,early,0.23898870,0.54590589,0.23898870,0.54590589
13,6,early,0.29319042,0.59690636,0.29319042,0.59690636
13,9,early,0.32864407,0.55546540,0.32864407,0.55546540
13,12,early,0.31794357,0.50739199,0.31794357,0.50739199
13,15,early,0.28419170,0.55078393,0.28419170,0.55078393
13,18,early,0.38926536,0.53420079,0.38926536,0.53420079
13,22,early,0.37265378,0.58440310,0.37265378,0.58440310
13,25,early,0.40917161,0.58661497,0.40917161,0.58661497
13,28,early,0.43371698,0.57848787,0.43371698,0.57848787
13,31,early,0.44167840,0.62503642,0.44167840,0.62503642
13,34,early,0.33054611,0.69776040,0.33054611,0.69776040
13,38,early,0.35838437,0.66623682,0.35838437,0.66623682
13,41,early,0.34833199,0.62094736,0.34833199,0.62094736
13,44,early,0.36632481,0.60558039,0.36632481,0.60558039
13,47,early,0.40286019,0.60690588,0.40286019,0.60690588
13,50,early,0.38485658,0.59111971,0.38485658,0.59111971
13,54,early,0.32599574,0.59718049,0.32599574,0.59718049
13,57,early,0.31504893,0.53717107,0.31504893,0.53717107
13,60,early,0.35644040,0.66109586,0.35644040,0.66109586
13,63,early,0.32269925,0.65961134,0.32269925,0.65961134
13,66,early,0.32575330,0.68681395,0.32575330,0.68681395
13,70,early,0.23111089,0.67018998,0.23111089,0.67018998
13,73,early,0.20972639,0.59156656,0.20972639,0.59156656
13,76,early,0.14619154,0.52567005,0.14619154,0.52567005
13,79,early,0.12924007,0.50266093,0.12924007,0.50266093
13,82,early,0.02997721,0.44994345,0.02997721,0.44994345
13,86,early,0.21166897,0.56711084,0.21166897,0.56711084
13,89,early,0.25468943,0.65645546,0.25468943,0.65645546
13,92,early,0.36564517,0.57773656,0.36564517,0.57773656
13,95,early,0.34482068,0.51565886,0.34482068,0.51565886
13,98,early,0.37821546,0.60253561,0.37821546,0.60253561
13,102,early,0.37143263,0.62876350,0.37143263,0.62876350
13,105,early,0.41469997,0.65459704,0.41469997,0.65459704
13,108,early,0.39924029,0.62817240,0.39924029,0.62817240
13,111,early,0.41586605,0.63260525,0.41586605,0.63260525
13,114,early,0.40283924,0.75911653,0.40283924,0.75911653
13,118,early,0.39440769,0.64370281,0.39440769,0.64370281
13,121,early,0.31032777,0.64100295,0.31032777,0.64100295
13,124,early,0.24810348,0.56192046,0.24810348,0.56192046
13,127,early,0.21078020,0.52463865,0.21078020,0.52463865
13,130,early,0.27286929,0.54496527,0.27286929,0.54496527
13,134,early,0.35425231,0.43180370,0.35425231,0.43180370
13,137,early,0.28335178,0.32802987,0.28335178,0.32802987
13,140,early,0.40918839,0.31413767,0.40918839,0.31413767
13,143,early,0.31089056,0.25178787,0.31089056,0.25178787
13,146,early,0.31808218,0.22430506,0.31808218,0.22430506
13,150,early,0.31754604,0.10609696,0.31754604,0.10609696
13,153,early,0.37416646,-0.00500949,0.37416646,-0.00500949
13,156,early,0.33441919,0.00003232,0.33441919,0.00003232
13,159,early,0.31760713,-0.06149338,0.31760713,-0.06149338
13,162,early,0.30671522,-0.19738080,0.30671522,-0.19738080
13,166,early,0.33138505,-0.11318456,0.33138505,-0.11318456
13,169,early,0.34727973,-0.10168419,0.34727973,-0.10168419
13,172,early,0.41798049,-0.04061167,0.41798049,-0.04061167
13,175,early,0.41366532,0.04708964,0.41366532,0.04708964
13,178,early,0.27490997,-0.01825658,0.27490997,-0.01825658
13,182,early,0.20015648,-0.02438671,0.20015648,-0.02438671
13,185,early,0.16894650,-0.01607269,0.16894650,-0.01607269
13,188,early,0.18181962,-0.13814689,0.18181962,-0.13814689
13,191,early,0.09313051,-0.09402297,0.09313051,-0.09402297
13,194,early,0.14439145,-0.16690348,0.14439145,-0.16690348
13,198,early,0.11898828,-0.19540817,0.11898828,-0.19540817
13,201,early,0.14371197,-0.13035668,0.14371197,-0.13035668
13,204,early,0.22637898,-0.04966301,0.22637898,-0.04966301
13,207,early,0.23546708,-0.14261763,0.23546708,-0.14261763
13,210,early,0.29804075,-0.17486557,0.29804075,-0.17486557
13,214,early,0.31054661,-0.10476516,0.31054661,-0.10476516
13,217,early,0.34766984,-0.13669004,0.34766984,-0.13669004
13,220,early,0.32099947,-0.09337477,0.32099947,-0.09337477
13,223,early,0.35549614,-0.04002361,0.35549614,-0.04002361
13,226,early,0.38001063,-0.03299683,0.38001063,-0.03299683
13,230,early,0.33792815,0.03711231,0.33792815,0.03711231
13,233,early,0.42182118,0.03141585,0.42182118,0.03141585
13,236,early,0.42741272,-0.01556345,0.42741272,-0.01556345
13,239,early,0.34258610,-0.00529276,0.34258610,-0.00529276
13,242,early,0.34069526,0.02252542,0.34069526,0.02252542
13,246,early,0.40035495,0.00819405,0.40035495,0.00819405
13,249,early,0.40876946,0.03467852,0.40876946,0.03467852
13,252,late,0.28414947,-0.07002276,0.28414947,-0.07002276
13,255,late,0.22452144,-0.02369293,0.22452144,-0.02369293
13,258,late,0.24119942,-0.05312377,0.24119942,-0.05312377
13,262,late,0.23169893,-0.12262367,0.23169893,-0.12262367
13,265,late,0.21292610,-0.09809778,0.21292610,-0.09809778
13,268,late,0.24941343,-0.10432100,0.24941343,-0.10432100
13,271,late,0.35648844,-0.08790541,0.35648844,-0.08790541
13,274,late,0.35556409,-0.07108549,0.35556409,-0.07108549
13,278,late,0.27794069,-0.11911532,0.27794069,-0.11911532
13,281,late,0.37394252,-0.08229639,0.37394252,-0.08229639
13,284,late,0.46375984,-0.08038220,0.46375984,-0.08038220
13,287,late,0.52242750,-0.10943003,0.52242750,-0.10943003
13,290,late,0.49125934,-0.10997955,0.49125934,-0.10997955
13,294,late,0.43349785,0.04658927,0.43349785,0.04658927
13,297,late,0.43022510,0.09401765,0.43022510,0.09401765
13,300,late,0.41892242,0.17620130,0.41892242,0.17620130
13,303,late,0.42533639,0.17053516,0.42533639,0.17053516
13,306,late,0.44467661,0.16131274,0.44467661,0.16131274
13,310,late,0.24168214,0.08434168,0.24168214,0.08434168
13,313,late,0.24881969,0.04999097,0.24881969,0.04999097
13,316,late,0.22104132,0.04914330,0.22104132,0.04914330
13,319,late,0.20168383,0.09642307,0.20168383,0.09642307
13,322,late,0.27120358,0.12284546,0.27120358,0.12284546
13,326,late,0.37600249,0.25451124,0.37600249,0.25451124
13,329,late,0.29686916,0.28252348,0.29686916,0.28252348
13,332,late,0.19136539,0.24488054,0.19136539,0.24488054
13,335,late,0.15564685,0.26626268,0.15564685,0.26626268
13,338,late,0.21664986,0.29407418,0.21664986,0.29407418
13,342,late,0.23352364,0.31304595,0.23352364,0.31304595
13,345,late,0.30677962,0.34013239,0.30677962,0.34013239
13,348,late,0.27657154,0.45732811,0.27657154,0.45732811
13,351,late,0.29129195,0.40204567,0.29129195,0.40204567
13,354,late,0.25614539,0.38596725,0.25614539,0.38596725
13,358,late,0.15974928,0.37577313,0.15974928,0.37577313
13,361,late,0.23582727,0.41344664,0.23582727,0.41344664
13,364,late,0.26182592,0.40161124,0.26182592,0.40161124
13,367,late,0.31625694,0.39374274,0.31625694,0.39374274
13,370,late,0.32004616,0.34881607,0.32004616,0.34881607
13,374,late,0.27617446,0.42834499,0.27617446,0.42834499
13,377,late,0.34767365,0.48942226,0.34767365,0.48942226
13,380,late,0.35394454,0.48585334,0.35394454,0.48585334
13,383,late,0.34732175,0.47185585,0.34732175,0.47185585
13,386,late,0.27917701,0.42601502,0.27917701,0.42601502
13,390,late,0.29814932,0.45749649,0.29814932,0.45749649
13,393,late,0.28652900,0.49576065,0.28652900,0.49576065
13,396,late,0.35619655,0.47089428,0.35619655,0.47089428
13,399,late,0.41251549,0.54116172,0.41251549,0.54116172
13,402,late,0.35399476,0.51951325,0.35399476,0.51951325
13,406,late,0.28132787,0.35193235,0.28132787,0.35193235
13,409,late,0.29679394,0.37300530,0.29679394,0.37300530
13,412,late,0.20520228,0.33627370,0.20520228,0.33627370
13,415,late,0.16768470,0.40550125,0.16768470,0.40550125
13,418,late,0.15146554,0.39054039,0.15146554,0.39054039
13,422,late,0.12885177,0.31403586,0.12885177,0.31403586
13,425,late,0.15531352,0.30234388,0.15531352,0.30234388
